Date time,Home (kW),Solar (kW),Powerwall (kW),Grid (kW),Energy Remaining (%)
2023-02-12T00:00:00-08:00,0.5,0,0,0.5,40
2023-02-12T00:05:00-08:00,1.2,0,0,1.2,
2023-02-12T00:10:00-08:00,1.1,0,0,1.1,
2023-02-12T00:15:00-08:00,1.0,0,0,1.0,40
2023-02-12T00:20:00-08:00,1.3,0,0,1.3,
2023-02-12T00:25:00-08:00,1.5,0,0,1.5,
2023-02-12T00:30:00-08:00,1.3,0,0,1.3,40
2023-02-12T00:35:00-08:00,0.7,0,0,0.7,
2023-02-12T00:40:00-08:00,0.8,0,0,0.8,
2023-02-12T00:45:00-08:00,0.7,0,0,0.7,40
2023-02-12T00:50:00-08:00,0.4,0,0,0.4,
2023-02-12T00:55:00-08:00,1.0,0,0,1.0,
2023-02-12T01:00:00-08:00,1.4,0,0,1.4,40
2023-02-12T01:05:00-08:00,1.6,0,0,1.6,
2023-02-12T01:10:00-08:00,1.1,0,0,1.1,
2023-02-12T01:15:00-08:00,0.7,0,0,0.7,40
2023-02-12T01:20:00-08:00,0.6,0,0,0.6,
2023-02-12T01:25:00-08:00,1.1,0,0,1.1,
2023-02-12T01:30:00-08:00,0.7,0,0,0.7,40
2023-02-12T01:35:00-08:00,0.8,0,0,0.8,
2023-02-12T01:40:00-08:00,0.6,0,0,0.6,
2023-02-12T01:45:00-08:00,0.8,0,0,0.8,40
2023-02-12T01:50:00-08:00,0.7,0,0,0.7,
2023-02-12T01:55:00-08:00,0.7,0,0,0.7,
2023-02-12T02:00:00-08:00,0.9,0,0,0.9,40
2023-02-12T02:05:00-08:00,1.0,0,0,1.0,
2023-02-12T02:10:00-08:00,0.9,0,0,0.9,
2023-02-12T02:15:00-08:00,0.8,0,0,0.8,40
2023-02-12T02:20:00-08:00,0.7,0,0,0.7,
2023-02-12T02:25:00-08:00,0.5,0,0,0.5,
2023-02-12T02:30:00-08:00,0.7,0,0,0.7,40
2023-02-12T02:35:00-08:00,0.6,0,0,0.6,
2023-02-12T02:40:00-08:00,0.8,0,0,0.8,
2023-02-12T02:45:00-08:00,0.6,0,0,0.6,40
2023-02-12T02:50:00-08:00,0.4,0,0,0.4,
2023-02-12T02:55:00-08:00,0.6,0,0,0.6,
2023-02-12T03:00:00-08:00,0.5,0,0,0.5,40
2023-02-12T03:05:00-08:00,0.4,0,0,0.4,
2023-02-12T03:10:00-08:00,0.4,0,0,0.4,
2023-02-12T03:15:00-08:00,0.4,0,0,0.4,40
2023-02-12T03:20:00-08:00,0.3,0,0,0.3,
2023-02-12T03:25:00-08:00,0.3,0,0,0.3,
2023-02-12T03:30:00-08:00,0.3,0,0,0.3,40
2023-02-12T03:35:00-08:00,0.4,0,0,0.4,
2023-02-12T03:40:00-08:00,0.5,0,0,0.5,
2023-02-12T03:45:00-08:00,0.6,0,0,0.6,40
2023-02-12T03:50:00-08:00,0.5,0,0,0.5,
2023-02-12T03:55:00-08:00,0.4,0,0,0.4,
2023-02-12T04:00:00-08:00,0.4,0,0,0.4,40
2023-02-12T04:05:00-08:00,0.4,0,0,0.4,
2023-02-12T04:10:00-08:00,0.3,0,0,0.3,
2023-02-12T04:15:00-08:00,0.3,0,0,0.3,40
2023-02-12T04:20:00-08:00,0.5,0,0,0.5,
2023-02-12T04:25:00-08:00,0.5,0,0,0.5,
2023-02-12T04:30:00-08:00,0.5,0,0,0.5,40
2023-02-12T04:35:00-08:00,0.5,0,0,0.5,
2023-02-12T04:40:00-08:00,0.4,0,0,0.4,
2023-02-12T04:45:00-08:00,0.3,0,0,0.3,40
2023-02-12T04:50:00-08:00,0.4,0,0,0.4,
2023-02-12T04:55:00-08:00,0.5,0,0,0.5,
2023-02-12T05:00:00-08:00,0.4,0,0,0.4,40
2023-02-12T05:05:00-08:00,0.4,0,0,0.4,
2023-02-12T05:10:00-08:00,0.4,0,0,0.4,
2023-02-12T05:15:00-08:00,0.3,0,0,0.3,40
2023-02-12T05:20:00-08:00,0.3,0,0,0.3,
2023-02-12T05:25:00-08:00,0.3,0,0,0.3,
2023-02-12T05:30:00-08:00,0.5,0,0,0.5,40
2023-02-12T05:35:00-08:00,0.3,0,0,0.3,
2023-02-12T05:40:00-08:00,0.3,0,0,0.3,
2023-02-12T05:45:00-08:00,0.4,0,0,0.4,40
2023-02-12T05:50:00-08:00,0.3,0,0,0.3,
2023-02-12T05:55:00-08:00,0.4,0,0,0.4,
2023-02-12T06:00:00-08:00,0.3,0,0,0.3,40
2023-02-12T06:05:00-08:00,0.3,0,0,0.3,
2023-02-12T06:10:00-08:00,0.2,0,0,0.2,
2023-02-12T06:15:00-08:00,0.4,0,0,0.4,40
2023-02-12T06:20:00-08:00,0.3,0,0,0.3,
2023-02-12T06:25:00-08:00,0.4,0,0,0.4,
2023-02-12T06:30:00-08:00,0.4,0,0,0.4,40
2023-02-12T06:35:00-08:00,0.4,0,0,0.4,
2023-02-12T06:40:00-08:00,0.4,0,0,0.4,
2023-02-12T06:45:00-08:00,0.2,0,0,0.2,40
2023-02-12T06:50:00-08:00,0.2,0,0,0.2,
2023-02-12T06:55:00-08:00,0.3,0,0,0.3,
2023-02-12T07:00:00-08:00,1.9,0,0,1.9,40
2023-02-12T07:05:00-08:00,2.1,0,0,2.1,
2023-02-12T07:10:00-08:00,2.3,0,0,2.3,
2023-02-12T07:15:00-08:00,2.4,0,0,2.4,39
2023-02-12T07:20:00-08:00,3.1,0,0,3.1,
2023-02-12T07:25:00-08:00,3.6,0,0,3.6,
2023-02-12T07:30:00-08:00,0.2,0,0,0.2,39
2023-02-12T07:35:00-08:00,0.2,0,0,0.2,
2023-02-12T07:40:00-08:00,1.9,0,0,1.9,
2023-02-12T07:45:00-08:00,2.1,0,0,2.1,39
2023-02-12T07:50:00-08:00,2.3,0,0,2.3,
2023-02-12T07:55:00-08:00,2.4,0.1,0,2.3,
2023-02-12T08:00:00-08:00,2.4,0.1,0,2.3,39
2023-02-12T08:05:00-08:00,2.4,0.2,0,2.2,
2023-02-12T08:10:00-08:00,4.1,0.2,0,3.9,
2023-02-12T08:15:00-08:00,4.5,0.3,0,4.2,39
2023-02-12T08:20:00-08:00,4.6,0.4,0,4.1,
2023-02-12T08:25:00-08:00,4.4,0.4,0,3.9,
2023-02-12T08:30:00-08:00,4.5,0.5,0,4.1,39
2023-02-12T08:35:00-08:00,3.3,0.5,0,2.8,
2023-02-12T08:40:00-08:00,3.4,0.6,0,2.8,
2023-02-12T08:45:00-08:00,5.6,0.6,0,5.0,39
2023-02-12T08:50:00-08:00,2.1,0.6,0,1.5,
2023-02-12T08:55:00-08:00,3.3,0.8,0,2.5,
2023-02-12T09:00:00-08:00,2.9,0.8,0,2.1,39
2023-02-12T09:05:00-08:00,2.2,0.8,0,1.4,
2023-02-12T09:10:00-08:00,0.7,0.8,-0.1,0,
2023-02-12T09:15:00-08:00,2.1,0.9,0,1.1,39
2023-02-12T09:20:00-08:00,2.5,1.0,0,1.5,
2023-02-12T09:25:00-08:00,2.5,1.2,0,1.3,
2023-02-12T09:30:00-08:00,2.6,1.3,0,1.4,39
2023-02-12T09:35:00-08:00,2.6,1.2,0,1.4,
2023-02-12T09:40:00-08:00,2.7,1.2,0,1.5,
2023-02-12T09:45:00-08:00,0.9,1.6,-1.0,0.2,40
2023-02-12T09:50:00-08:00,0.5,2.1,-1.5,0,
2023-02-12T09:55:00-08:00,0.5,2.2,-1.7,0,
