Date time,Home (kW),Solar (kW),Powerwall (kW),Grid (kW),Energy Remaining (%)
2022-01-26T00:00:00-08:00,0.4,0,0,0.4,49
2022-01-26T00:05:00-08:00,0.5,0,0,0.5,
2022-01-26T00:10:00-08:00,0.5,0,0,0.5,
2022-01-26T00:15:00-08:00,0.5,0,0,0.5,49
2022-01-26T00:20:00-08:00,2.1,0,0,2.1,
2022-01-26T00:25:00-08:00,2.2,0,0,2.2,
2022-01-26T00:30:00-08:00,2.3,0,0,2.3,49
2022-01-26T00:35:00-08:00,2.4,0,0,2.4,
2022-01-26T00:40:00-08:00,1.5,0,0,1.5,
2022-01-26T00:45:00-08:00,0.4,0,0,0.4,49
2022-01-26T00:50:00-08:00,0.4,0,0,0.4,
2022-01-26T00:55:00-08:00,0.4,0,0,0.4,
2022-01-26T01:00:00-08:00,0.4,0,0,0.4,49
2022-01-26T01:05:00-08:00,0.4,0,0,0.4,
2022-01-26T01:10:00-08:00,0.3,0,0,0.3,
2022-01-26T01:15:00-08:00,1.6,0,0,1.6,49
2022-01-26T01:20:00-08:00,2.2,0,0,2.2,
2022-01-26T01:25:00-08:00,0.5,0,0,0.5,
2022-01-26T01:30:00-08:00,0.3,0,0,0.3,49
2022-01-26T01:35:00-08:00,1.0,0,0,1.0,
2022-01-26T01:40:00-08:00,2.2,0,0,2.2,
2022-01-26T01:45:00-08:00,1.1,0,0,1.1,49
2022-01-26T01:50:00-08:00,0.3,0,0,0.3,
2022-01-26T01:55:00-08:00,1.4,0,0,1.4,
2022-01-26T02:00:00-08:00,2.2,0,0,2.2,49
2022-01-26T02:05:00-08:00,2.4,0,0,2.4,
2022-01-26T02:10:00-08:00,2.4,0,0,2.4,
2022-01-26T02:15:00-08:00,1.6,0,0,1.6,49
2022-01-26T02:20:00-08:00,0.4,0,0,0.4,
2022-01-26T02:25:00-08:00,0.4,0,0,0.4,
2022-01-26T02:30:00-08:00,0.4,0,0,0.4,49
2022-01-26T02:35:00-08:00,0.5,0,0,0.5,
2022-01-26T02:40:00-08:00,0.5,0,0,0.5,
2022-01-26T02:45:00-08:00,0.4,0,0,0.4,49
2022-01-26T02:50:00-08:00,0.5,0,0,0.5,
2022-01-26T02:55:00-08:00,0.4,0,0,0.4,
2022-01-26T03:00:00-08:00,0.3,0,0,0.3,49
2022-01-26T03:05:00-08:00,1.8,0,0,1.8,
2022-01-26T03:10:00-08:00,2.3,0,0,2.3,
2022-01-26T03:15:00-08:00,2.3,0,0,2.3,49
2022-01-26T03:20:00-08:00,2.5,0,0,2.5,
2022-01-26T03:25:00-08:00,2.0,0,0,2.0,
2022-01-26T03:30:00-08:00,0.4,0,0,0.4,49
2022-01-26T03:35:00-08:00,0.4,0,0,0.4,
2022-01-26T03:40:00-08:00,0.4,0,0,0.4,
2022-01-26T03:45:00-08:00,0.5,0,0,0.5,49
2022-01-26T03:50:00-08:00,0.4,0,0,0.4,
2022-01-26T03:55:00-08:00,0.4,0,0,0.4,
2022-01-26T04:00:00-08:00,2.1,0,0,2.1,49
2022-01-26T04:05:00-08:00,2.2,0,0,2.2,
2022-01-26T04:10:00-08:00,2.2,0,0,2.2,
2022-01-26T04:15:00-08:00,2.3,0,0,2.3,48
2022-01-26T04:20:00-08:00,2.3,0,0,2.3,
2022-01-26T04:25:00-08:00,0.5,0,0,0.5,
2022-01-26T04:30:00-08:00,0.3,0,0,0.3,48
2022-01-26T04:35:00-08:00,0.3,0,0,0.3,
2022-01-26T04:40:00-08:00,0.3,0,0,0.3,
2022-01-26T04:45:00-08:00,1.8,0,0,1.8,48
2022-01-26T04:50:00-08:00,2.2,0,0,2.2,
2022-01-26T04:55:00-08:00,2.2,0,0,2.2,
2022-01-26T05:00:00-08:00,6.8,0,0,6.8,48
2022-01-26T05:05:00-08:00,2.9,0,0,2.9,
2022-01-26T05:10:00-08:00,0.2,0,0,0.2,
2022-01-26T05:15:00-08:00,1.6,0,0,1.6,48
2022-01-26T05:20:00-08:00,2.1,0,0,2.1,
2022-01-26T05:25:00-08:00,2.3,0,0,2.3,
2022-01-26T05:30:00-08:00,2.4,0,0,2.4,48
2022-01-26T05:35:00-08:00,2.5,0,0,2.5,
2022-01-26T05:40:00-08:00,0.3,0,0,0.3,
2022-01-26T05:45:00-08:00,0.2,0,0,0.2,48
2022-01-26T05:50:00-08:00,0.2,0,0,0.2,
2022-01-26T05:55:00-08:00,1.3,0,0,1.3,
2022-01-26T06:00:00-08:00,2.2,0,0,2.2,48
2022-01-26T06:05:00-08:00,2.2,0,0,2.2,
2022-01-26T06:10:00-08:00,2.3,0,0,2.3,
