Date time,Home (kW),Solar (kW),Powerwall (kW),Grid (kW),Energy Remaining (%)
2022-03-04T00:00:00-08:00,0.7,0,0.7,0,40
2022-03-04T00:05:00-08:00,1.4,0,1.4,0,
2022-03-04T00:10:00-08:00,1.2,0,1.2,0,
2022-03-04T00:15:00-08:00,1.2,0,1.2,0,39
2022-03-04T00:20:00-08:00,0.6,0,0.6,0,
2022-03-04T00:25:00-08:00,0.5,0,0.5,0,
2022-03-04T00:30:00-08:00,0.5,0,0.5,0,39
2022-03-04T00:35:00-08:00,0.6,0,0.6,0,
2022-03-04T00:40:00-08:00,0.5,0,0.5,0,
2022-03-04T00:45:00-08:00,1.5,0,1.5,0,38
2022-03-04T00:50:00-08:00,1.3,0,1.3,0,
2022-03-04T00:55:00-08:00,1.2,0,1.2,0,
2022-03-04T01:00:00-08:00,0.7,0,0.7,0,38
2022-03-04T01:05:00-08:00,0.4,0,0.4,0,
2022-03-04T01:10:00-08:00,0.3,0,0.3,0,
2022-03-04T01:15:00-08:00,0.4,0,0.4,0,37
2022-03-04T01:20:00-08:00,0.6,0,0.6,0,
2022-03-04T01:25:00-08:00,0.7,0,0.7,0,
2022-03-04T01:30:00-08:00,0.7,0,0.7,0,37
2022-03-04T01:35:00-08:00,0.7,0,0.7,0,
2022-03-04T01:40:00-08:00,0.6,0,0.6,0,
2022-03-04T01:45:00-08:00,0.6,0,0.6,0,36
2022-03-04T01:50:00-08:00,0.6,0,0.6,0,
2022-03-04T01:55:00-08:00,0.6,0,0.6,0,
2022-03-04T02:00:00-08:00,0.6,0,0.6,0,36
2022-03-04T02:05:00-08:00,0.5,0,0.5,0,
2022-03-04T02:10:00-08:00,0.6,0,0.6,0,
2022-03-04T02:15:00-08:00,0.5,0,0.5,0,36
2022-03-04T02:20:00-08:00,0.4,0,0.4,0,
2022-03-04T02:25:00-08:00,0.6,0,0.6,0,
2022-03-04T02:30:00-08:00,0.4,0,0.4,0,35
2022-03-04T02:35:00-08:00,0.3,0,0.3,0,
2022-03-04T02:40:00-08:00,0.4,0,0.4,0,
2022-03-04T02:45:00-08:00,0.4,0,0.4,0,35
2022-03-04T02:50:00-08:00,0.6,0,0.6,0,
2022-03-04T02:55:00-08:00,0.5,0,0.5,0,
2022-03-04T03:00:00-08:00,0.6,0,0.6,0,35
2022-03-04T03:05:00-08:00,0.4,0,0.4,0,
2022-03-04T03:10:00-08:00,0.5,0,0.5,0,
2022-03-04T03:15:00-08:00,0.4,0,0.4,0,34
2022-03-04T03:20:00-08:00,0.3,0,0.3,0,
2022-03-04T03:25:00-08:00,0.3,0,0.3,0,
2022-03-04T03:30:00-08:00,0.5,0,0.5,0,34
2022-03-04T03:35:00-08:00,0.6,0,0.6,0,
2022-03-04T03:40:00-08:00,0.4,0,0.4,0,
2022-03-04T03:45:00-08:00,0.4,0,0.4,0,34
2022-03-04T03:50:00-08:00,0.3,0,0.3,0,
