Date time,Home (kW),Solar (kW),Powerwall (kW),Grid (kW),Energy Remaining (%)
2023-01-16T00:00:00-08:00,0.9,0,0,0.9,49
2023-01-16T00:05:00-08:00,0.7,0,0,0.7,
2023-01-16T00:10:00-08:00,0.7,0,0,0.7,
2023-01-16T00:15:00-08:00,0.7,0,0,0.7,49
2023-01-16T00:20:00-08:00,0.7,0,0,0.7,
2023-01-16T00:25:00-08:00,0.6,0,0,0.6,
2023-01-16T00:30:00-08:00,0.8,0,0,0.8,49
2023-01-16T00:35:00-08:00,1.0,0,0,1.0,
2023-01-16T00:40:00-08:00,0.7,0,0,0.7,
2023-01-16T00:45:00-08:00,0.6,0,0,0.6,48
2023-01-16T00:50:00-08:00,0.6,0,0,0.6,
2023-01-16T00:55:00-08:00,0.6,0,0,0.6,
2023-01-16T01:00:00-08:00,0.6,0,0,0.6,48
2023-01-16T01:05:00-08:00,0.4,0,0,0.4,
2023-01-16T01:10:00-08:00,0.6,0,0,0.6,
2023-01-16T01:15:00-08:00,0.4,0,0,0.4,48
2023-01-16T01:20:00-08:00,0.5,0,0,0.5,
2023-01-16T01:25:00-08:00,0.5,0,0,0.5,
2023-01-16T01:30:00-08:00,0.6,0,0,0.6,48
2023-01-16T01:35:00-08:00,0.5,0,0,0.5,
2023-01-16T01:40:00-08:00,0.5,0,0,0.5,
2023-01-16T01:45:00-08:00,0.5,0,0,0.5,48
2023-01-16T01:50:00-08:00,0.5,0,0,0.5,
2023-01-16T01:55:00-08:00,0.5,0,0,0.5,
2023-01-16T02:00:00-08:00,0.4,0,0,0.4,48
2023-01-16T02:05:00-08:00,0.5,0,0,0.5,
2023-01-16T02:10:00-08:00,0.5,0,0,0.5,
2023-01-16T02:15:00-08:00,0.5,0,0,0.5,48
2023-01-16T02:20:00-08:00,0.5,0,0,0.5,
2023-01-16T02:25:00-08:00,0.4,0,0,0.4,
2023-01-16T02:30:00-08:00,0.5,0,0,0.5,48
2023-01-16T02:35:00-08:00,0.4,0,0,0.4,
2023-01-16T02:40:00-08:00,0.4,0,0,0.4,
2023-01-16T02:45:00-08:00,0.4,0,0,0.4,48
2023-01-16T02:50:00-08:00,0.5,0,0,0.5,
2023-01-16T02:55:00-08:00,0.5,0,0,0.5,
2023-01-16T03:00:00-08:00,0.4,0,0,0.4,48
2023-01-16T03:05:00-08:00,0.5,0,0,0.5,
2023-01-16T03:10:00-08:00,0.5,0,0,0.5,
2023-01-16T03:15:00-08:00,0.5,0,0,0.5,48
2023-01-16T03:20:00-08:00,0.5,0,0,0.5,
2023-01-16T03:25:00-08:00,0.5,0,0,0.5,
2023-01-16T03:30:00-08:00,0.5,0,0,0.5,48
2023-01-16T03:35:00-08:00,0.4,0,0,0.4,
2023-01-16T03:40:00-08:00,0.4,0,0,0.4,
2023-01-16T03:45:00-08:00,0.4,0,0,0.4,48
2023-01-16T03:50:00-08:00,0.5,0,0,0.5,
2023-01-16T03:55:00-08:00,0.4,0,0,0.4,
2023-01-16T04:00:00-08:00,0.5,0,0,0.5,48
2023-01-16T04:05:00-08:00,0.5,0,0,0.5,
2023-01-16T04:10:00-08:00,0.5,0,0,0.5,
2023-01-16T04:15:00-08:00,0.5,0,0,0.5,48
2023-01-16T04:20:00-08:00,0.5,0,0,0.5,
2023-01-16T04:25:00-08:00,0.5,0,0,0.5,
2023-01-16T04:30:00-08:00,0.5,0,0,0.5,48
2023-01-16T04:35:00-08:00,0.4,0,0,0.4,
2023-01-16T04:40:00-08:00,0.4,0,0,0.4,
2023-01-16T04:45:00-08:00,0.4,0,0,0.4,48
2023-01-16T04:50:00-08:00,0.4,0,0,0.4,
2023-01-16T04:55:00-08:00,0.4,0,0,0.4,
2023-01-16T05:00:00-08:00,0.5,0,0,0.5,48
2023-01-16T05:05:00-08:00,0.5,0,0,0.5,
2023-01-16T05:10:00-08:00,0.6,0,0,0.6,
2023-01-16T05:15:00-08:00,0.5,0,0,0.5,48
2023-01-16T05:20:00-08:00,0.4,0,0,0.4,
2023-01-16T05:25:00-08:00,0.4,0,0,0.4,
2023-01-16T05:30:00-08:00,0.5,0,0,0.5,48
2023-01-16T05:35:00-08:00,0.4,0,0,0.4,
2023-01-16T05:40:00-08:00,0.4,0,0,0.4,
2023-01-16T05:45:00-08:00,0.4,0,0,0.4,48
2023-01-16T05:50:00-08:00,0.4,0,0,0.4,
