Date time,Home (kW),Solar (kW),Powerwall (kW),Grid (kW),Energy Remaining (%)
2022-09-14T00:00:00-07:00,0.6,0,0,0.6,19
2022-09-14T00:05:00-07:00,0.5,0,0,0.5,
2022-09-14T00:10:00-07:00,0.5,0,0,0.5,
2022-09-14T00:15:00-07:00,0.4,0,0,0.4,19
2022-09-14T00:20:00-07:00,0.4,0,0,0.4,
2022-09-14T00:25:00-07:00,0.4,0,0,0.4,
2022-09-14T00:30:00-07:00,0.4,0,0,0.4,19
2022-09-14T00:35:00-07:00,0.4,0,0,0.4,
2022-09-14T00:40:00-07:00,0.3,0,0,0.3,
2022-09-14T00:45:00-07:00,0.3,0,0,0.3,19
2022-09-14T00:50:00-07:00,0.3,0,0,0.3,
2022-09-14T00:55:00-07:00,0.4,0,0,0.4,
2022-09-14T01:00:00-07:00,0.5,0,0,0.5,19
2022-09-14T01:05:00-07:00,0.4,0,0,0.4,
2022-09-14T01:10:00-07:00,0.4,0,0,0.4,
2022-09-14T01:15:00-07:00,0.4,0,0,0.4,19
2022-09-14T01:20:00-07:00,0.4,0,0,0.4,
2022-09-14T01:25:00-07:00,0.3,0,0,0.3,
2022-09-14T01:30:00-07:00,0.3,0,0,0.3,19
2022-09-14T01:35:00-07:00,0.3,0,0,0.3,
2022-09-14T01:40:00-07:00,0.3,0,0,0.3,
2022-09-14T01:45:00-07:00,0.6,0,0,0.6,19
2022-09-14T01:50:00-07:00,0.5,0,0,0.5,
2022-09-14T01:55:00-07:00,0.4,0,0,0.4,
2022-09-14T02:00:00-07:00,0.4,0,0,0.4,19
2022-09-14T02:05:00-07:00,0.4,0,0,0.4,
2022-09-14T02:10:00-07:00,0.3,0,0,0.3,
2022-09-14T02:15:00-07:00,0.3,0,0,0.3,19
2022-09-14T02:20:00-07:00,0.4,0,0,0.4,
2022-09-14T02:25:00-07:00,0.3,0,0,0.3,
2022-09-14T02:30:00-07:00,0.3,0,0,0.3,19
2022-09-14T02:35:00-07:00,0.5,0,0,0.5,
2022-09-14T02:40:00-07:00,0.5,0,0,0.5,
2022-09-14T02:45:00-07:00,0.5,0,0,0.5,19
2022-09-14T02:50:00-07:00,0.5,0,0,0.5,
2022-09-14T02:55:00-07:00,0.5,0,0,0.5,
2022-09-14T03:00:00-07:00,0.3,0,0,0.3,19
2022-09-14T03:05:00-07:00,0.3,0,0,0.3,
2022-09-14T03:10:00-07:00,0.3,0,0,0.3,
2022-09-14T03:15:00-07:00,0.4,0,0,0.4,19
2022-09-14T03:20:00-07:00,0.4,0,0,0.4,
2022-09-14T03:25:00-07:00,0.5,0,0,0.5,
2022-09-14T03:30:00-07:00,0.6,0,0,0.6,19
2022-09-14T03:35:00-07:00,0.4,0,0,0.4,
