Date time,Home (kW),Solar (kW),Powerwall (kW),Grid (kW),Energy Remaining (%)
2022-06-24T00:00:00-07:00,1.4,0,1.4,0,74
2022-06-24T00:05:00-07:00,0.9,0,0.9,0,
2022-06-24T00:10:00-07:00,0.5,0,0.5,0,
2022-06-24T00:15:00-07:00,0.5,0,0.5,0,74
2022-06-24T00:20:00-07:00,0.5,0,0.5,0,
2022-06-24T00:25:00-07:00,0.5,0,0.5,0,
2022-06-24T00:30:00-07:00,0.5,0,0.5,0,73
2022-06-24T00:35:00-07:00,1.3,0,1.3,0,
2022-06-24T00:40:00-07:00,1.5,0,1.5,0,
2022-06-24T00:45:00-07:00,1.5,0,1.5,0,71
2022-06-24T00:50:00-07:00,1.1,0,1.1,0,
2022-06-24T00:55:00-07:00,0.6,0,0.6,0,
2022-06-24T01:00:00-07:00,0.4,0,0.4,0,71
2022-06-24T01:05:00-07:00,0.4,0,0.4,0,
2022-06-24T01:10:00-07:00,0.5,0,0.5,0,
2022-06-24T01:15:00-07:00,0.7,0,0.7,0,70
2022-06-24T01:20:00-07:00,1.2,0,1.2,0,
2022-06-24T01:25:00-07:00,1.4,0,1.4,0,
2022-06-24T01:30:00-07:00,1.2,0,1.2,0,69
2022-06-24T01:35:00-07:00,1.1,0,1.1,0,
2022-06-24T01:40:00-07:00,0.7,0,0.7,0,
2022-06-24T01:45:00-07:00,0.7,0,0.7,0,68
2022-06-24T01:50:00-07:00,0.7,0,0.7,0,
2022-06-24T01:55:00-07:00,0.7,0,0.7,0,
2022-06-24T02:00:00-07:00,0.7,0,0.5,0.2,67
2022-06-24T02:05:00-07:00,0.7,0,0.7,0,
2022-06-24T02:10:00-07:00,0.5,0,0.5,0,
2022-06-24T02:15:00-07:00,0.6,0,0.6,0,67
2022-06-24T02:20:00-07:00,0.6,0,0.6,0,
2022-06-24T02:25:00-07:00,0.5,0,0.5,0,
2022-06-24T02:30:00-07:00,0.5,0,0.5,0,66
2022-06-24T02:35:00-07:00,0.5,0,0.5,0,
2022-06-24T02:40:00-07:00,0.5,0,0.5,0,
2022-06-24T02:45:00-07:00,0,0,0,0,0
2022-06-24T02:50:00-07:00,0,0,0,0,
2022-06-24T02:55:00-07:00,0,0,0,0,
2022-06-24T03:00:00-07:00,0,0,0,0,0
2022-06-24T03:05:00-07:00,0,0,0,0,
2022-06-24T03:10:00-07:00,0,0,0,0,
2022-06-24T03:15:00-07:00,0,0,0,0,65
2022-06-24T03:20:00-07:00,0,0,0,0,
2022-06-24T03:25:00-07:00,0.3,0,0.3,0,
2022-06-24T03:30:00-07:00,0.3,0,0.3,0,65
2022-06-24T03:35:00-07:00,0.3,0,0.3,0,
2022-06-24T03:40:00-07:00,0.4,0,0.4,0,
2022-06-24T03:45:00-07:00,0.5,0,0.5,0,64
2022-06-24T03:50:00-07:00,0.5,0,0.5,0,
