Date time,Home (kW),Solar (kW),Powerwall (kW),Grid (kW),Energy Remaining (%)
2022-02-23T00:00:00-08:00,0.4,0,0,0.4,19
2022-02-23T00:05:00-08:00,0.4,0,0,0.4,
2022-02-23T00:10:00-08:00,0.4,0,0,0.4,
2022-02-23T00:15:00-08:00,0.4,0,0,0.4,19
2022-02-23T00:20:00-08:00,0.4,0,0,0.4,
2022-02-23T00:25:00-08:00,0.4,0,0,0.4,
2022-02-23T00:30:00-08:00,0.4,0,0,0.4,19
2022-02-23T00:35:00-08:00,0.3,0,0,0.3,
2022-02-23T00:40:00-08:00,0.3,0,0,0.3,
2022-02-23T00:45:00-08:00,0.3,0,0,0.3,19
2022-02-23T00:50:00-08:00,0.3,0,0,0.3,
2022-02-23T00:55:00-08:00,0.3,0,0,0.3,
2022-02-23T01:00:00-08:00,0.3,0,0,0.3,19
2022-02-23T01:05:00-08:00,0.3,0,0,0.3,
2022-02-23T01:10:00-08:00,0.3,0,0,0.3,
2022-02-23T01:15:00-08:00,0.3,0,0,0.3,18
2022-02-23T01:20:00-08:00,0.4,0,0,0.4,
2022-02-23T01:25:00-08:00,0.4,0,0,0.4,
2022-02-23T01:30:00-08:00,0.3,0,0,0.3,18
2022-02-23T01:35:00-08:00,0.3,0,0,0.3,
2022-02-23T01:40:00-08:00,0.4,0,0,0.4,
2022-02-23T01:45:00-08:00,0.3,0,0,0.3,18
2022-02-23T01:50:00-08:00,0.9,0,0,0.9,
2022-02-23T01:55:00-08:00,1.9,0,0,1.9,
2022-02-23T02:00:00-08:00,2.1,0,0,2.1,18
2022-02-23T02:05:00-08:00,2.5,0,0,2.5,
2022-02-23T02:10:00-08:00,1.7,0,0,1.7,
2022-02-23T02:15:00-08:00,0.4,0,0,0.4,18
2022-02-23T02:20:00-08:00,0.2,0,0,0.2,
2022-02-23T02:25:00-08:00,0.4,0,0,0.4,
2022-02-23T02:30:00-08:00,1.7,0,0,1.7,18
2022-02-23T02:35:00-08:00,2.4,0,0,2.4,
2022-02-23T02:40:00-08:00,3.5,0,0,3.5,
2022-02-23T02:45:00-08:00,3.5,0,0,3.5,18
2022-02-23T02:50:00-08:00,3.2,0,0,3.2,
2022-02-23T02:55:00-08:00,0.7,0,0,0.7,
2022-02-23T03:00:00-08:00,0.5,0,0,0.5,18
2022-02-23T03:05:00-08:00,0.6,0,0,0.6,
2022-02-23T03:10:00-08:00,1.8,0,0,1.8,
2022-02-23T03:15:00-08:00,5.1,0,0,5.1,18
2022-02-23T03:20:00-08:00,3.0,0,0,3.0,
2022-02-23T03:25:00-08:00,3.5,0,0,3.5,
2022-02-23T03:30:00-08:00,3.6,0,0,3.6,18
2022-02-23T03:35:00-08:00,3.1,0,0,3.1,
2022-02-23T03:40:00-08:00,2.8,0,0,2.8,
2022-02-23T03:45:00-08:00,1.1,0,0,1.1,17
2022-02-23T03:50:00-08:00,0.3,0,0,0.3,
2022-02-23T03:55:00-08:00,0.3,0,0,0.3,
2022-02-23T04:00:00-08:00,2.0,0,0,2.0,17
2022-02-23T04:05:00-08:00,2.7,0,0,2.7,
2022-02-23T04:10:00-08:00,3.0,0,0,3.0,
2022-02-23T04:15:00-08:00,2.9,0,0,2.9,17
2022-02-23T04:20:00-08:00,3.2,0,0,3.2,
2022-02-23T04:25:00-08:00,3.2,0,0,3.2,
2022-02-23T04:30:00-08:00,0.9,0,0,0.9,17
2022-02-23T04:35:00-08:00,0.5,0,0,0.5,
2022-02-23T04:40:00-08:00,0.9,0,0,0.9,
2022-02-23T04:45:00-08:00,2.5,0,0,2.5,17
2022-02-23T04:50:00-08:00,2.8,0,0,2.8,
2022-02-23T04:55:00-08:00,2.7,0,0,2.7,
2022-02-23T05:00:00-08:00,2.8,0,0,2.8,17
2022-02-23T05:05:00-08:00,2.7,0,0,2.7,
2022-02-23T05:10:00-08:00,2.1,0,0,2.1,
2022-02-23T05:15:00-08:00,0.3,0,0,0.3,17
2022-02-23T05:20:00-08:00,0.3,0,0,0.3,
2022-02-23T05:25:00-08:00,1.9,0,0,1.9,
2022-02-23T05:30:00-08:00,2.5,0,0,2.5,17
2022-02-23T05:35:00-08:00,2.6,0,0,2.6,
2022-02-23T05:40:00-08:00,2.6,0,0,2.6,
2022-02-23T05:45:00-08:00,2.6,0,0,2.6,17
2022-02-23T05:50:00-08:00,2.7,0,0,2.7,
2022-02-23T05:55:00-08:00,4.2,0,0,4.2,
2022-02-23T06:00:00-08:00,4.6,0,0,4.6,17
2022-02-23T06:05:00-08:00,3.7,0,0,3.7,
2022-02-23T06:10:00-08:00,4.7,0,0,4.7,
2022-02-23T06:15:00-08:00,4.7,0,0,4.7,17
2022-02-23T06:20:00-08:00,4.7,0,0,4.7,
2022-02-23T06:25:00-08:00,4.7,0,0,4.7,
2022-02-23T06:30:00-08:00,5.8,0,0,5.8,17
2022-02-23T06:35:00-08:00,9.4,0,0,9.4,
2022-02-23T06:40:00-08:00,9.4,0,0,9.4,
2022-02-23T06:45:00-08:00,9.5,0,0,9.5,17
2022-02-23T06:50:00-08:00,9.4,0,0,9.4,
2022-02-23T06:55:00-08:00,9.4,0,0,9.4,
2022-02-23T07:00:00-08:00,8.3,0,0,8.3,17
2022-02-23T07:05:00-08:00,8.5,0,0,8.5,
2022-02-23T07:10:00-08:00,9.3,0,0,9.3,
2022-02-23T07:15:00-08:00,9.4,0.1,-0.1,9.4,17
2022-02-23T07:20:00-08:00,9.0,0.2,-0.2,9.0,
2022-02-23T07:25:00-08:00,4.7,0.4,-0.4,4.7,
2022-02-23T07:30:00-08:00,3.8,0.7,-0.7,3.8,17
2022-02-23T07:35:00-08:00,3.9,0.9,-0.9,3.9,
2022-02-23T07:40:00-08:00,3.9,1.1,-1.1,3.9,
2022-02-23T07:45:00-08:00,4.7,1.3,-1.3,4.7,18
2022-02-23T07:50:00-08:00,4.7,1.5,-1.5,4.8,
2022-02-23T07:55:00-08:00,3.8,1.7,-1.7,3.8,
2022-02-23T08:00:00-08:00,3.7,1.9,-1.9,3.7,19
2022-02-23T08:05:00-08:00,5.7,2.0,-2.1,5.7,
2022-02-23T08:10:00-08:00,4.0,2.2,-2.2,4.0,
2022-02-23T08:15:00-08:00,3.7,2.4,-2.5,3.7,20
2022-02-23T08:20:00-08:00,3.8,2.6,-1.3,2.4,
2022-02-23T08:25:00-08:00,3.9,2.8,0,1.0,
2022-02-23T08:30:00-08:00,3.2,3.0,-0.1,0.3,20
2022-02-23T08:35:00-08:00,2.9,3.2,-0.4,0,
2022-02-23T08:40:00-08:00,2.9,3.4,-0.6,0,
2022-02-23T08:45:00-08:00,3.0,3.6,-0.6,0,21
2022-02-23T08:50:00-08:00,2.0,3.8,-1.8,0,
2022-02-23T08:55:00-08:00,0.5,4.0,-3.4,0,
2022-02-23T09:00:00-08:00,0.7,4.1,-3.5,0,23
2022-02-23T09:05:00-08:00,0.7,4.3,-3.6,0,
2022-02-23T09:10:00-08:00,0.6,4.5,-3.8,0,
2022-02-23T09:15:00-08:00,0.6,4.6,-4.0,0,25
2022-02-23T09:20:00-08:00,0.6,4.8,-4.2,0,
2022-02-23T09:25:00-08:00,0.6,4.9,-4.4,0,
2022-02-23T09:30:00-08:00,0.6,5.1,-4.5,0,28
2022-02-23T09:35:00-08:00,0.6,5.2,-4.6,0,
2022-02-23T09:40:00-08:00,0.7,5.4,-4.6,0,
2022-02-23T09:45:00-08:00,0.8,5.5,-4.7,0,31
2022-02-23T09:50:00-08:00,0.7,5.6,-4.9,0,
2022-02-23T09:55:00-08:00,0.6,5.8,-5.2,0,
2022-02-23T10:00:00-08:00,4.2,5.9,-1.7,0,32
2022-02-23T10:05:00-08:00,5.7,6.0,-0.4,0,
2022-02-23T10:10:00-08:00,3.5,6.1,-2.6,0,
2022-02-23T10:15:00-08:00,2.1,6.2,-4.1,0,34
2022-02-23T10:20:00-08:00,2.1,6.3,-4.2,0,
2022-02-23T10:25:00-08:00,2.3,6.4,-4.1,0,
2022-02-23T10:30:00-08:00,2.3,6.5,-4.2,0,37
2022-02-23T10:35:00-08:00,2.3,6.6,-4.3,0,
2022-02-23T10:40:00-08:00,2.5,6.6,-4.2,0,
2022-02-23T10:45:00-08:00,6.2,6.7,-0.5,0,38
2022-02-23T10:50:00-08:00,6.8,6.8,0,0,
2022-02-23T10:55:00-08:00,0,0,0,0,
2022-02-23T11:00:00-08:00,0,0,0,0,38
2022-02-23T11:05:00-08:00,2.7,7.0,-3.4,-1.0,
2022-02-23T11:10:00-08:00,2.7,7.1,-4.4,0,
2022-02-23T11:15:00-08:00,2.7,7.2,-4.4,0,41
2022-02-23T11:20:00-08:00,2.6,7.2,-4.6,0,
2022-02-23T11:25:00-08:00,2.7,7.3,-4.6,0,
2022-02-23T11:30:00-08:00,2.7,7.3,-4.6,0,44
2022-02-23T11:35:00-08:00,2.8,7.4,-4.6,0,
2022-02-23T11:40:00-08:00,1.8,7.4,-5.7,0,
2022-02-23T11:45:00-08:00,1.2,7.4,-6.2,0,47
2022-02-23T11:50:00-08:00,2.6,7.4,-4.9,0,
2022-02-23T11:55:00-08:00,2.3,7.4,-5.1,0,
2022-02-23T12:00:00-08:00,0.8,7.4,-6.6,0,51
2022-02-23T12:05:00-08:00,0.6,7.4,-6.8,0,
2022-02-23T12:10:00-08:00,5.0,7.5,-2.5,0,
2022-02-23T12:15:00-08:00,5.3,7.5,-2.2,0,53
2022-02-23T12:20:00-08:00,2.3,7.5,-5.3,0,
2022-02-23T12:25:00-08:00,2.3,7.5,-5.2,0,
2022-02-23T12:30:00-08:00,2.3,7.4,-5.1,0,56
2022-02-23T12:35:00-08:00,2.3,7.4,-5.0,0,
