Date time,Home (kW),Solar (kW),Powerwall (kW),Grid (kW),Energy Remaining (%)
2022-09-22T00:00:00-07:00,1.9,0,1.9,0,69
2022-09-22T00:05:00-07:00,1.2,0,1.2,0,
2022-09-22T00:10:00-07:00,1.2,0,1.2,0,
2022-09-22T00:15:00-07:00,1.5,0,1.5,0,68
2022-09-22T00:20:00-07:00,2.1,0,2.1,0,
2022-09-22T00:25:00-07:00,1.6,0,1.6,0,
2022-09-22T00:30:00-07:00,1.4,0,1.4,0,66
2022-09-22T00:35:00-07:00,1.3,0,1.3,0,
2022-09-22T00:40:00-07:00,1.3,0,1.3,0,
2022-09-22T00:45:00-07:00,1.2,0,1.2,0,65
2022-09-22T00:50:00-07:00,1.4,0,1.4,0,
2022-09-22T00:55:00-07:00,1.8,0,1.8,0,
2022-09-22T01:00:00-07:00,1.1,0,1.1,0,64
2022-09-22T01:05:00-07:00,1.2,0,1.2,0,
2022-09-22T01:10:00-07:00,1.3,0,1.3,0,
2022-09-22T01:15:00-07:00,1.3,0,1.3,0,62
2022-09-22T01:20:00-07:00,1.3,0,1.3,0,
2022-09-22T01:25:00-07:00,1.2,0,1.2,0,
2022-09-22T01:30:00-07:00,1.2,0,1.2,0,61
2022-09-22T01:35:00-07:00,1.2,0,1.2,0,
2022-09-22T01:40:00-07:00,1.0,0,1.0,0,
2022-09-22T01:45:00-07:00,0.3,0,0.3,0,60
2022-09-22T01:50:00-07:00,0.4,0,0.4,0,
2022-09-22T01:55:00-07:00,0.5,0,0.5,0,
2022-09-22T02:00:00-07:00,0.3,0,0.3,0,60
2022-09-22T02:05:00-07:00,0.3,0,0.3,0,
2022-09-22T02:10:00-07:00,0.3,0,0.3,0,
2022-09-22T02:15:00-07:00,0.2,0,0.2,0,60
2022-09-22T02:20:00-07:00,0.2,0,0.2,0,
2022-09-22T02:25:00-07:00,0.3,0,0.3,0,
2022-09-22T02:30:00-07:00,0.3,0,0.3,0,59
2022-09-22T02:35:00-07:00,0.3,0,0.3,0,
2022-09-22T02:40:00-07:00,0.4,0,0.4,0,
2022-09-22T02:45:00-07:00,0.4,0,0.4,0,59
2022-09-22T02:50:00-07:00,0.3,0,0.3,0,
2022-09-22T02:55:00-07:00,0.3,0,0.3,0,
2022-09-22T03:00:00-07:00,0.4,0,0.4,0,58
2022-09-22T03:05:00-07:00,0.3,0,0.3,0,
2022-09-22T03:10:00-07:00,0.3,0,0.3,0,
2022-09-22T03:15:00-07:00,0.2,0,0.2,0,58
2022-09-22T03:20:00-07:00,0.3,0,0.3,0,
2022-09-22T03:25:00-07:00,0.4,0,0.4,0,
2022-09-22T03:30:00-07:00,0.4,0,0.4,0,58
2022-09-22T03:35:00-07:00,0.4,0,0.4,0,
2022-09-22T03:40:00-07:00,0.3,0,0.3,0,
2022-09-22T03:45:00-07:00,0.2,0,0.2,0,57
2022-09-22T03:50:00-07:00,0.2,0,0.2,0,
2022-09-22T03:55:00-07:00,0.2,0,0.2,0,
2022-09-22T04:00:00-07:00,0.3,0,0.3,0,57
2022-09-22T04:05:00-07:00,0.3,0,0.3,0,
2022-09-22T04:10:00-07:00,0.5,0,0.5,0,
2022-09-22T04:15:00-07:00,0.4,0,0.4,0,56
2022-09-22T04:20:00-07:00,0.4,0,0.4,0,
2022-09-22T04:25:00-07:00,0.3,0,0.3,0,
2022-09-22T04:30:00-07:00,0.2,0,0.2,0,56
2022-09-22T04:35:00-07:00,0.3,0,0.3,0,
2022-09-22T04:40:00-07:00,0.5,0,0.5,0,
2022-09-22T04:45:00-07:00,0.4,0,0.4,0,56
2022-09-22T04:50:00-07:00,0.6,0,0.6,0,
2022-09-22T04:55:00-07:00,1.6,0,1.6,0,
2022-09-22T05:00:00-07:00,1.5,0,1.5,0,54
2022-09-22T05:05:00-07:00,1.5,0,1.5,0,
2022-09-22T05:10:00-07:00,0.8,0,0.8,0,
2022-09-22T05:15:00-07:00,0.6,0,0.6,0,53
2022-09-22T05:20:00-07:00,0.6,0,0.6,0,
2022-09-22T05:25:00-07:00,0.6,0,0.6,0,
2022-09-22T05:30:00-07:00,0.5,0,0.5,0,53
2022-09-22T05:35:00-07:00,1.2,0,1.2,0,
2022-09-22T05:40:00-07:00,1.4,0,1.4,0,
2022-09-22T05:45:00-07:00,1.4,0,1.4,0,51
2022-09-22T05:50:00-07:00,0.8,0,0.8,0,
2022-09-22T05:55:00-07:00,0.5,0,0.5,0,
2022-09-22T06:00:00-07:00,0.4,0,0.4,0,51
2022-09-22T06:05:00-07:00,0.4,0,0.4,0,
2022-09-22T06:10:00-07:00,0.4,0,0.4,0,
2022-09-22T06:15:00-07:00,0.6,0,0.6,0,50
2022-09-22T06:20:00-07:00,0.5,0,0.5,0,
2022-09-22T06:25:00-07:00,0.7,0,0.7,0,
2022-09-22T06:30:00-07:00,0.5,0,0.5,0,50
2022-09-22T06:35:00-07:00,0.6,0,0.6,0,
2022-09-22T06:40:00-07:00,0.8,0,0.8,0,
2022-09-22T06:45:00-07:00,0.6,0,0.6,0,49
2022-09-22T06:50:00-07:00,0.5,0,0.5,0,
2022-09-22T06:55:00-07:00,0.5,0,0.5,0,
2022-09-22T07:00:00-07:00,0.5,0,0.5,0,48
2022-09-22T07:05:00-07:00,0.5,0,0.5,0,
2022-09-22T07:10:00-07:00,0.5,0,0.5,0,
2022-09-22T07:15:00-07:00,0.4,0,0.4,0,48
2022-09-22T07:20:00-07:00,0.2,0,0.2,0,
2022-09-22T07:25:00-07:00,0.4,0,0.4,0,
2022-09-22T07:30:00-07:00,0.3,0,0.3,0,48
2022-09-22T07:35:00-07:00,0.3,0,0.3,0,
2022-09-22T07:40:00-07:00,0.3,0,0.3,0,
2022-09-22T07:45:00-07:00,0.3,0,0.3,0,47
2022-09-22T07:50:00-07:00,0.6,0.1,0.5,0,
2022-09-22T07:55:00-07:00,0.4,0.1,0.3,0,
2022-09-22T08:00:00-07:00,0.4,0.2,0.2,0,47
2022-09-22T08:05:00-07:00,0.3,0.2,0.1,0,
2022-09-22T08:10:00-07:00,0.2,0.2,0,0,
2022-09-22T08:15:00-07:00,0.3,0.2,0.1,0,47
2022-09-22T08:20:00-07:00,0.3,0.3,0,0,
2022-09-22T08:25:00-07:00,0.3,0.3,0,0,
2022-09-22T08:30:00-07:00,0.4,0.4,0,0,47
2022-09-22T08:35:00-07:00,0.3,0.4,-0.1,0,
2022-09-22T08:40:00-07:00,0.3,0.4,-0.2,0,
2022-09-22T08:45:00-07:00,0.3,0.5,-0.2,0,47
2022-09-22T08:50:00-07:00,0.3,0.5,-0.2,0,
2022-09-22T08:55:00-07:00,0.4,0.6,-0.2,0,
2022-09-22T09:00:00-07:00,0.4,0.6,-0.2,0,47
2022-09-22T09:05:00-07:00,0.4,0.6,-0.2,0,
2022-09-22T09:10:00-07:00,0.4,0.7,-0.3,0,
2022-09-22T09:15:00-07:00,0.5,0.7,-0.3,0,47
2022-09-22T09:20:00-07:00,0.3,0.8,-0.5,0,
2022-09-22T09:25:00-07:00,0.2,0.9,-0.7,0,
2022-09-22T09:30:00-07:00,0.3,0.8,-0.6,0,48
2022-09-22T09:35:00-07:00,0.3,0.9,-0.6,0,
2022-09-22T09:40:00-07:00,0.2,0.9,-0.7,0,
2022-09-22T09:45:00-07:00,0.4,0.9,-0.5,0,48
2022-09-22T09:50:00-07:00,0.4,0.9,-0.5,0,
2022-09-22T09:55:00-07:00,0.4,1.0,-0.6,0,
2022-09-22T10:00:00-07:00,0.5,1.1,-0.6,0,49
2022-09-22T10:05:00-07:00,0.4,1.1,-0.7,0,
2022-09-22T10:10:00-07:00,0.3,1.2,-0.9,0,
2022-09-22T10:15:00-07:00,0.3,1.2,-0.9,0,49
2022-09-22T10:20:00-07:00,0.3,1.2,-0.9,0,
2022-09-22T10:25:00-07:00,0.5,1.3,-0.8,0,
2022-09-22T10:30:00-07:00,0.5,1.3,-0.8,0,50
2022-09-22T10:35:00-07:00,0.3,1.4,-1.1,0,
2022-09-22T10:40:00-07:00,0.5,1.7,-1.2,0,
2022-09-22T10:45:00-07:00,0.5,1.8,-1.3,0,51
2022-09-22T10:50:00-07:00,0.4,2.0,-1.6,0,
2022-09-22T10:55:00-07:00,0.3,1.9,-1.5,0,
2022-09-22T11:00:00-07:00,0.5,1.6,-1.2,0,52
2022-09-22T11:05:00-07:00,0.3,1.5,-1.2,0,
2022-09-22T11:10:00-07:00,0.3,1.7,-1.3,0,
2022-09-22T11:15:00-07:00,0.4,1.6,-1.2,0,54
2022-09-22T11:20:00-07:00,0.4,1.6,-1.2,0,
2022-09-22T11:25:00-07:00,0.5,1.7,-1.3,0,
2022-09-22T11:30:00-07:00,0.4,1.8,-1.4,0,55
2022-09-22T11:35:00-07:00,0.3,1.7,-1.4,0,
2022-09-22T11:40:00-07:00,0.3,1.9,-1.6,0,
2022-09-22T11:45:00-07:00,0.3,1.9,-1.6,0,56
2022-09-22T11:50:00-07:00,0.4,2.1,-1.7,0,
2022-09-22T11:55:00-07:00,0.4,2.1,-1.7,0,
2022-09-22T12:00:00-07:00,0.4,2.1,-1.7,0,58
2022-09-22T12:05:00-07:00,0.5,2.3,-1.8,0,
2022-09-22T12:10:00-07:00,0.4,2.3,-1.8,0,
2022-09-22T12:15:00-07:00,0.3,2.1,-1.8,0,59
2022-09-22T12:20:00-07:00,0.3,2.0,-1.7,0,
2022-09-22T12:25:00-07:00,0.3,1.9,-1.6,0,
2022-09-22T12:30:00-07:00,0.3,2.0,-1.7,0,61
2022-09-22T12:35:00-07:00,0.3,2.0,-1.7,0,
2022-09-22T12:40:00-07:00,0.5,2.3,-1.8,0,
2022-09-22T12:45:00-07:00,0.5,2.3,-1.8,0,62
2022-09-22T12:50:00-07:00,0.6,2.3,-1.7,0,
2022-09-22T12:55:00-07:00,0.5,2.5,-2.0,0,
2022-09-22T13:00:00-07:00,0.4,2.4,-2.0,0,64
2022-09-22T13:05:00-07:00,0.3,2.1,-1.8,0,
2022-09-22T13:10:00-07:00,0.3,2.5,-2.2,0,
2022-09-22T13:15:00-07:00,0.4,3.3,-2.9,0,67
2022-09-22T13:20:00-07:00,0.3,3.1,-2.8,0,
2022-09-22T13:25:00-07:00,0.5,3.2,-2.7,0,
2022-09-22T13:30:00-07:00,0.8,3.4,-2.8,0.2,69
2022-09-22T13:35:00-07:00,0.8,3.0,-2.2,0,
2022-09-22T13:40:00-07:00,0.9,3.8,-2.9,0,
2022-09-22T13:45:00-07:00,0.6,3.6,-3.0,0,72
2022-09-22T13:50:00-07:00,0.7,3.8,-3.1,0,
2022-09-22T13:55:00-07:00,0.9,4.8,-3.9,0,
2022-09-22T14:00:00-07:00,0.5,3.0,-2.4,0,75
2022-09-22T14:05:00-07:00,0.3,5.8,-5.5,0,
2022-09-22T14:10:00-07:00,0,3.7,-3.8,0,
2022-09-22T14:15:00-07:00,0,7.5,-7.5,0,81
2022-09-22T14:20:00-07:00,1.5,7.4,-5.9,0,
2022-09-22T14:25:00-07:00,0.3,4.6,-4.4,0,
2022-09-22T14:30:00-07:00,1.2,7.3,-6.1,0,86
2022-09-22T14:35:00-07:00,0.1,5.6,-5.5,0,
2022-09-22T14:40:00-07:00,0.2,4.6,-4.4,0,
2022-09-22T14:45:00-07:00,1.2,7.2,-6.0,0,90
2022-09-22T14:50:00-07:00,2.1,7.1,-4.9,0,
2022-09-22T14:55:00-07:00,2.2,4.5,-2.1,-0.2,
2022-09-22T15:00:00-07:00,0.7,4.0,-3.2,0,94
2022-09-22T15:05:00-07:00,1.3,5.1,-3.8,0,
2022-09-22T15:10:00-07:00,0.9,5.6,-4.6,-0.1,
2022-09-22T15:15:00-07:00,0.4,6.0,-5.6,0,97
2022-09-22T15:20:00-07:00,0.2,2.8,-2.6,0,
2022-09-22T15:25:00-07:00,0.6,2.8,-2.2,0,
2022-09-22T15:30:00-07:00,0.8,3.8,-2.9,0,100
2022-09-22T15:35:00-07:00,0.6,3.8,-3.1,0,
2022-09-22T15:40:00-07:00,0.5,3.4,0,-2.8,
2022-09-22T15:45:00-07:00,0.7,4.4,0,-3.7,100
2022-09-22T15:50:00-07:00,0.5,4.1,0,-3.6,
2022-09-22T15:55:00-07:00,0.5,2.7,0,-2.2,
2022-09-22T16:00:00-07:00,0.5,1.7,0,-1.3,100
2022-09-22T16:05:00-07:00,0.7,3.5,0,-2.8,
2022-09-22T16:10:00-07:00,0.7,2.1,0,-1.4,
2022-09-22T16:15:00-07:00,0.6,1.7,0,-1.1,100
2022-09-22T16:20:00-07:00,0.7,1.9,0,-1.2,
2022-09-22T16:25:00-07:00,0.5,2.5,0,-2.0,
2022-09-22T16:30:00-07:00,0.4,3.0,0,-2.6,100
2022-09-22T16:35:00-07:00,0.4,2.6,0,-2.2,
2022-09-22T16:40:00-07:00,0.5,1.9,0,-1.4,
2022-09-22T16:45:00-07:00,0.4,1.6,0,-1.3,100
2022-09-22T16:50:00-07:00,0.4,1.4,0,-1.0,
2022-09-22T16:55:00-07:00,0.4,0.9,0,-0.5,
2022-09-22T17:00:00-07:00,1.1,1.3,0,-0.2,100
2022-09-22T17:05:00-07:00,1.5,1.2,0.2,0,
2022-09-22T17:10:00-07:00,1.4,1.0,0.5,0,
2022-09-22T17:15:00-07:00,1.6,0.7,1.0,0,100
2022-09-22T17:20:00-07:00,0.9,1.1,0.1,-0.4,
2022-09-22T17:25:00-07:00,0.5,0.9,0,-0.3,
2022-09-22T17:30:00-07:00,0.6,0.9,0,-0.3,100
2022-09-22T17:35:00-07:00,0.6,1.1,0,-0.5,
2022-09-22T17:40:00-07:00,0.7,1.0,0,-0.3,
2022-09-22T17:45:00-07:00,1.1,0.7,0.4,0,100
2022-09-22T17:50:00-07:00,1.0,0.7,0.4,0,
2022-09-22T17:55:00-07:00,1.4,1.0,0.6,-0.2,
2022-09-22T18:00:00-07:00,1.6,0.9,0.7,0,100
2022-09-22T18:05:00-07:00,1.5,0.7,0.8,0,
2022-09-22T18:10:00-07:00,1.5,0.7,0.8,0,
2022-09-22T18:15:00-07:00,1.6,0.6,1.0,0,97
2022-09-22T18:20:00-07:00,1.6,0.5,1.1,0,
2022-09-22T18:25:00-07:00,1.6,0.4,1.2,0,
