Date time,Home (kW),Solar (kW),Powerwall (kW),Grid (kW),Energy Remaining (%)
2022-08-11T00:00:00-07:00,0.5,0,0.5,0,59
2022-08-11T00:05:00-07:00,0.5,0,0.5,0,
2022-08-11T00:10:00-07:00,0.5,0,0.5,0,
2022-08-11T00:15:00-07:00,0.5,0,0.5,0,58
2022-08-11T00:20:00-07:00,0.5,0,0.5,0,
2022-08-11T00:25:00-07:00,0.5,0,0.5,0,
2022-08-11T00:30:00-07:00,0.4,0,0.4,0,58
2022-08-11T00:35:00-07:00,0.4,0,0.4,0,
2022-08-11T00:40:00-07:00,0.4,0,0.4,0,
2022-08-11T00:45:00-07:00,0.5,0,0.5,0,57
2022-08-11T00:50:00-07:00,0.5,0,0.5,0,
2022-08-11T00:55:00-07:00,0.5,0,0.5,0,
2022-08-11T01:00:00-07:00,0.5,0,0.5,0,57
2022-08-11T01:05:00-07:00,0.4,0,0.4,0,
2022-08-11T01:10:00-07:00,0.5,0,0.5,0,
2022-08-11T01:15:00-07:00,0.5,0,0.5,0,56
2022-08-11T01:20:00-07:00,0.4,0,0.4,0,
2022-08-11T01:25:00-07:00,0.5,0,0.5,0,
2022-08-11T01:30:00-07:00,0.5,0,0.5,0,56
2022-08-11T01:35:00-07:00,0.5,0,0.5,0,
2022-08-11T01:40:00-07:00,0.5,0,0.5,0,
2022-08-11T01:45:00-07:00,0.5,0,0.5,0,55
2022-08-11T01:50:00-07:00,0.4,0,0.4,0,
2022-08-11T01:55:00-07:00,0.4,0,0.4,0,
2022-08-11T02:00:00-07:00,0.5,0,0.5,0,55
2022-08-11T02:05:00-07:00,0.6,0,0.6,0,
2022-08-11T02:10:00-07:00,0.5,0,0.5,0,
2022-08-11T02:15:00-07:00,0.4,0,0.4,0,54
2022-08-11T02:20:00-07:00,0.5,0,0.5,0,
2022-08-11T02:25:00-07:00,0.5,0,0.5,0,
2022-08-11T02:30:00-07:00,0.5,0,0.5,0,54
2022-08-11T02:35:00-07:00,0,0,0,0,
2022-08-11T02:40:00-07:00,0,0,0,0,
2022-08-11T02:45:00-07:00,0,0,0,0,0
2022-08-11T02:50:00-07:00,0,0,0,0,
2022-08-11T02:55:00-07:00,0,0,0,0,
2022-08-11T03:00:00-07:00,0,0,0,0,0
2022-08-11T03:05:00-07:00,0,0,0,0,
2022-08-11T03:10:00-07:00,0,0,0,0,
2022-08-11T03:15:00-07:00,0,0,0,0,0
2022-08-11T03:20:00-07:00,0,0,0,0,
2022-08-11T03:25:00-07:00,0.6,0,0.6,0,
2022-08-11T03:30:00-07:00,0.6,0,0.6,0,51
2022-08-11T03:35:00-07:00,0.5,0,0.5,0,
2022-08-11T03:40:00-07:00,0.6,0,0.6,0,
2022-08-11T03:45:00-07:00,0.6,0,0.6,0,51
2022-08-11T03:50:00-07:00,0.6,0,0.6,0,
2022-08-11T03:55:00-07:00,0.5,0,0.5,0,
2022-08-11T04:00:00-07:00,0.5,0,0.5,0,50
2022-08-11T04:05:00-07:00,0.5,0,0.5,0,
2022-08-11T04:10:00-07:00,0.5,0,0.5,0,
2022-08-11T04:15:00-07:00,0.4,0,0.4,0,50
2022-08-11T04:20:00-07:00,0.4,0,0.4,0,
2022-08-11T04:25:00-07:00,0.6,0,0.6,0,
2022-08-11T04:30:00-07:00,0.7,0,0.7,0,49
2022-08-11T04:35:00-07:00,1.0,0,1.0,0,
2022-08-11T04:40:00-07:00,1.1,0,1.1,0,
2022-08-11T04:45:00-07:00,1.0,0,1.0,0,48
2022-08-11T04:50:00-07:00,1.0,0,1.0,0,
2022-08-11T04:55:00-07:00,0.6,0,0.6,0,
2022-08-11T05:00:00-07:00,0.5,0,0.5,0,48
2022-08-11T05:05:00-07:00,0.4,0,0.4,0,
2022-08-11T05:10:00-07:00,0.5,0,0.5,0,
2022-08-11T05:15:00-07:00,0.7,0,0.7,0,47
2022-08-11T05:20:00-07:00,0.6,0,0.6,0,
2022-08-11T05:25:00-07:00,0.6,0,0.6,0,
2022-08-11T05:30:00-07:00,0.5,0,0.5,0,46
2022-08-11T05:35:00-07:00,0.6,0,0.6,0,
2022-08-11T05:40:00-07:00,0.6,0,0.6,0,
2022-08-11T05:45:00-07:00,0.5,0,0.5,0,46
2022-08-11T05:50:00-07:00,0.5,0,0.5,0,
2022-08-11T05:55:00-07:00,0.5,0,0.5,0,
2022-08-11T06:00:00-07:00,0.5,0,0.5,0,45
2022-08-11T06:05:00-07:00,0.5,0,0.5,0,
2022-08-11T06:10:00-07:00,0.6,0,0.6,0,
2022-08-11T06:15:00-07:00,0.6,0,0.6,0,45
2022-08-11T06:20:00-07:00,0.5,0,0.5,0,
2022-08-11T06:25:00-07:00,0.4,0,0.4,0,
2022-08-11T06:30:00-07:00,0.4,0,0.4,0,44
2022-08-11T06:35:00-07:00,0.5,0.1,0.4,0,
2022-08-11T06:40:00-07:00,0.5,0.1,0.4,0,
2022-08-11T06:45:00-07:00,0.5,0.2,0.3,0,44
2022-08-11T06:50:00-07:00,0.5,0.3,0.2,0,
2022-08-11T06:55:00-07:00,0.5,0.3,0.1,0,
2022-08-11T07:00:00-07:00,0.6,0.3,0.3,0,44
2022-08-11T07:05:00-07:00,0.6,0.2,0.4,0,
2022-08-11T07:10:00-07:00,0.4,0.4,0,0,
2022-08-11T07:15:00-07:00,0.6,0.8,-0.2,0,44
2022-08-11T07:20:00-07:00,0.5,0.6,-0.1,0,
2022-08-11T07:25:00-07:00,0.5,0.5,0,0,
2022-08-11T07:30:00-07:00,0.4,1.0,-0.6,0,44
2022-08-11T07:35:00-07:00,0.4,0.8,-0.4,0,
2022-08-11T07:40:00-07:00,0.4,0.6,-0.2,0,
2022-08-11T07:45:00-07:00,0.5,0.8,-0.3,0,44
2022-08-11T07:50:00-07:00,0.7,0.9,-0.2,0,
2022-08-11T07:55:00-07:00,0.7,1.0,-0.3,0,
2022-08-11T08:00:00-07:00,0.6,1.0,-0.4,0,45
2022-08-11T08:05:00-07:00,0.6,1.0,-0.4,0,
2022-08-11T08:10:00-07:00,0.5,1.1,-0.6,0,
2022-08-11T08:15:00-07:00,0.5,1.2,-0.7,0,45
2022-08-11T08:20:00-07:00,0.5,1.3,-0.8,0,
2022-08-11T08:25:00-07:00,0.6,1.5,-0.9,0,
2022-08-11T08:30:00-07:00,0.6,1.7,-1.1,0,46
2022-08-11T08:35:00-07:00,0.6,2.2,-1.5,0,
2022-08-11T08:40:00-07:00,0.7,3.8,-3.1,0,
2022-08-11T08:45:00-07:00,0.7,4.7,-4.0,0,50
2022-08-11T08:50:00-07:00,0.7,4.9,-4.2,0,
2022-08-11T08:55:00-07:00,0.7,4.5,-3.8,0,
2022-08-11T09:00:00-07:00,0.7,4.4,-3.7,0,53
2022-08-11T09:05:00-07:00,0.9,4.5,-3.6,0,
2022-08-11T09:10:00-07:00,0.8,4.6,-3.9,0,
2022-08-11T09:15:00-07:00,2.1,4.8,-2.7,0,56
2022-08-11T09:20:00-07:00,1.0,4.9,-3.9,0,
2022-08-11T09:25:00-07:00,0.7,4.5,-3.9,0,
2022-08-11T09:30:00-07:00,0.7,3.4,-2.7,0,59
2022-08-11T09:35:00-07:00,0.7,3.9,-3.3,0,
2022-08-11T09:40:00-07:00,0.6,5.5,-4.9,0,
2022-08-11T09:45:00-07:00,0.7,5.7,-5.0,0,64
2022-08-11T09:50:00-07:00,1.2,5.8,-4.6,0,
2022-08-11T09:55:00-07:00,1.6,5.9,-4.4,0,
2022-08-11T10:00:00-07:00,1.6,6.1,-4.4,0,68
2022-08-11T10:05:00-07:00,1.7,6.2,-4.5,0,
2022-08-11T10:10:00-07:00,1.7,6.3,-4.7,0,
