Date time,Home (kW),Solar (kW),Powerwall (kW),Grid (kW),Energy Remaining (%)
2022-11-08T00:00:00-08:00,0.3,0,0,0.3,18
2022-11-08T00:05:00-08:00,0.3,0,0,0.3,
2022-11-08T00:10:00-08:00,0.4,0,0,0.4,
2022-11-08T00:15:00-08:00,0.4,0,0,0.4,18
2022-11-08T00:20:00-08:00,0.5,0,0,0.5,
2022-11-08T00:25:00-08:00,0.6,0,0,0.6,
2022-11-08T00:30:00-08:00,0.4,0,0,0.4,18
2022-11-08T00:35:00-08:00,0.3,0,0,0.3,
2022-11-08T00:40:00-08:00,0.3,0,0,0.3,
2022-11-08T00:45:00-08:00,0.4,0,0,0.4,18
2022-11-08T00:50:00-08:00,0.4,0,0,0.4,
2022-11-08T00:55:00-08:00,0.4,0,0,0.4,
2022-11-08T01:00:00-08:00,0.4,0,0,0.4,18
2022-11-08T01:05:00-08:00,0.4,0,0,0.4,
2022-11-08T01:10:00-08:00,0.3,0,0,0.3,
2022-11-08T01:15:00-08:00,0.3,0,0,0.3,18
2022-11-08T01:20:00-08:00,0.3,0,0,0.3,
2022-11-08T01:25:00-08:00,0.4,0,0,0.4,
2022-11-08T01:30:00-08:00,0.4,0,0,0.4,18
2022-11-08T01:35:00-08:00,0.5,0,0,0.5,
2022-11-08T01:40:00-08:00,0.5,0,0,0.5,
2022-11-08T01:45:00-08:00,0.4,0,0,0.4,18
2022-11-08T01:50:00-08:00,0.3,0,0,0.3,
2022-11-08T01:55:00-08:00,0.2,0,0,0.2,
2022-11-08T02:00:00-08:00,0.3,0,0,0.3,18
2022-11-08T02:05:00-08:00,0.5,0,0,0.5,
2022-11-08T02:10:00-08:00,0.5,0,0,0.5,
2022-11-08T02:15:00-08:00,0.5,0,0,0.5,18
2022-11-08T02:20:00-08:00,0.5,0,0,0.5,
2022-11-08T02:25:00-08:00,0.4,0,0,0.4,
2022-11-08T02:30:00-08:00,0.4,0,0,0.4,18
2022-11-08T02:35:00-08:00,0.4,0,0,0.4,
2022-11-08T02:40:00-08:00,0.4,0,0,0.4,
2022-11-08T02:45:00-08:00,0.4,0,0,0.4,18
2022-11-08T02:50:00-08:00,0.3,0,0,0.3,
2022-11-08T02:55:00-08:00,0.5,0,0,0.5,
2022-11-08T03:00:00-08:00,0.4,0,0,0.4,18
2022-11-08T03:05:00-08:00,0.4,0,0,0.4,
2022-11-08T03:10:00-08:00,0.3,0,0,0.3,
2022-11-08T03:15:00-08:00,0.4,0,0,0.4,18
2022-11-08T03:20:00-08:00,0.4,0,0,0.4,
2022-11-08T03:25:00-08:00,0.4,0,0,0.4,
2022-11-08T03:30:00-08:00,0.4,0,0,0.4,18
2022-11-08T03:35:00-08:00,0.4,0,0,0.4,
2022-11-08T03:40:00-08:00,0.3,0,0,0.3,
2022-11-08T03:45:00-08:00,0.3,0,0,0.3,18
2022-11-08T03:50:00-08:00,0.5,0,0,0.5,
2022-11-08T03:55:00-08:00,0.4,0,0,0.4,
2022-11-08T04:00:00-08:00,0.4,0,0,0.4,18
2022-11-08T04:05:00-08:00,0.4,0,0,0.4,
