Date time,Home (kW),Solar (kW),Powerwall (kW),Grid (kW),Energy Remaining (%)
2022-10-06T00:00:00-07:00,0.4,0,0.4,0,31
2022-10-06T00:05:00-07:00,0.5,0,0.5,0,
2022-10-06T00:10:00-07:00,0.5,0,0.5,0,
2022-10-06T00:15:00-07:00,0.4,0,0.4,0,31
2022-10-06T00:20:00-07:00,0.4,0,0.4,0,
2022-10-06T00:25:00-07:00,0.5,0,0.5,0,
2022-10-06T00:30:00-07:00,0.4,0,0.4,0,30
2022-10-06T00:35:00-07:00,0.4,0,0.4,0,
2022-10-06T00:40:00-07:00,0.4,0,0.4,0,
2022-10-06T00:45:00-07:00,0.5,0,0.5,0,30
2022-10-06T00:50:00-07:00,0.5,0,0.5,0,
2022-10-06T00:55:00-07:00,0.4,0,0.4,0,
2022-10-06T01:00:00-07:00,0.5,0,0.5,0,29
2022-10-06T01:05:00-07:00,0.4,0,0.4,0,
2022-10-06T01:10:00-07:00,0.4,0,0.4,0,
2022-10-06T01:15:00-07:00,0.3,0,0.3,0,29
2022-10-06T01:20:00-07:00,0.3,0,0.3,0,
2022-10-06T01:25:00-07:00,0.4,0,0.4,0,
2022-10-06T01:30:00-07:00,0.5,0,0.5,0,28
2022-10-06T01:35:00-07:00,0.5,0,0.5,0,
2022-10-06T01:40:00-07:00,0.5,0,0.5,0,
2022-10-06T01:45:00-07:00,0.5,0,0.5,0,28
2022-10-06T01:50:00-07:00,0.5,0,0.5,0,
2022-10-06T01:55:00-07:00,0.5,0,0.5,0,
2022-10-06T02:00:00-07:00,0.4,0,0.4,0,27
2022-10-06T02:05:00-07:00,0.4,0,0.4,0,
2022-10-06T02:10:00-07:00,0.4,0,0.4,0,
2022-10-06T02:15:00-07:00,0.5,0,0.5,0,27
2022-10-06T02:20:00-07:00,0,0,0,0,
2022-10-06T02:25:00-07:00,0,0,0,0,
2022-10-06T02:30:00-07:00,0,0,0,0,0
2022-10-06T02:35:00-07:00,0,0,0,0,
2022-10-06T02:40:00-07:00,0,0,0,0,
2022-10-06T02:45:00-07:00,0,0,0,0,0
2022-10-06T02:50:00-07:00,0,0,0,0,
2022-10-06T02:55:00-07:00,0,0,0,0,
2022-10-06T03:00:00-07:00,0,0,0,0,0
2022-10-06T03:05:00-07:00,0,0,0,0,
2022-10-06T03:10:00-07:00,0.5,0,0.5,0,
2022-10-06T03:15:00-07:00,0.5,0,0.5,0,25
2022-10-06T03:20:00-07:00,0.5,0,0.5,0,
2022-10-06T03:25:00-07:00,0.4,0,0.4,0,
2022-10-06T03:30:00-07:00,0.4,0,0.4,0,25
2022-10-06T03:35:00-07:00,0.4,0,0.4,0,
2022-10-06T03:40:00-07:00,0.7,0,0.7,0,
2022-10-06T03:45:00-07:00,0.4,0,0.4,0,24
2022-10-06T03:50:00-07:00,0.4,0,0.4,0,
2022-10-06T03:55:00-07:00,0.3,0,0.3,0,
2022-10-06T04:00:00-07:00,0.4,0,0.4,0,24
2022-10-06T04:05:00-07:00,0.4,0,0.4,0,
2022-10-06T04:10:00-07:00,0.4,0,0.4,0,
2022-10-06T04:15:00-07:00,0.4,0,0.4,0,23
2022-10-06T04:20:00-07:00,0.4,0,0.4,0,
2022-10-06T04:25:00-07:00,0.5,0,0.5,0,
2022-10-06T04:30:00-07:00,0.5,0,0.5,0,23
2022-10-06T04:35:00-07:00,0.4,0,0.4,0,
2022-10-06T04:40:00-07:00,0.9,0,0.9,0,
2022-10-06T04:45:00-07:00,0.4,0,0.4,0,22
2022-10-06T04:50:00-07:00,0.4,0,0.4,0,
2022-10-06T04:55:00-07:00,0.5,0,0.5,0,
2022-10-06T05:00:00-07:00,0.5,0,0.5,0,22
2022-10-06T05:05:00-07:00,0.4,0,0.4,0,
2022-10-06T05:10:00-07:00,0.4,0,0.4,0,
2022-10-06T05:15:00-07:00,0.5,0,0.5,0,21
2022-10-06T05:20:00-07:00,0.4,0,0.4,0,
2022-10-06T05:25:00-07:00,0.4,0,0.4,0,
2022-10-06T05:30:00-07:00,0.5,0,0.5,0,20
2022-10-06T05:35:00-07:00,0.5,0,0.5,0,
2022-10-06T05:40:00-07:00,0.4,0,0.4,0,
2022-10-06T05:45:00-07:00,0.4,0,0.4,0,20
2022-10-06T05:50:00-07:00,0.4,0,0.4,0,
2022-10-06T05:55:00-07:00,0.5,0,0,0.5,
2022-10-06T06:00:00-07:00,0.6,0,0,0.6,20
2022-10-06T06:05:00-07:00,0.5,0,0,0.5,
2022-10-06T06:10:00-07:00,0.4,0,0,0.4,
