Date time,Home (kW),Solar (kW),Powerwall (kW),Grid (kW),Energy Remaining (%)
2022-08-31T00:00:00-07:00,0.5,0,0.5,0,22
2022-08-31T00:05:00-07:00,0.4,0,0.4,0,
2022-08-31T00:10:00-07:00,0.5,0,0.5,0,
2022-08-31T00:15:00-07:00,0.8,0,0.8,0,21
2022-08-31T00:20:00-07:00,1.2,0,1.2,0,
2022-08-31T00:25:00-07:00,1.5,0,1.5,0,
2022-08-31T00:30:00-07:00,1.5,0,0.6,0.8,20
2022-08-31T00:35:00-07:00,1.4,0,0,1.4,
2022-08-31T00:40:00-07:00,0.6,0,0,0.6,
2022-08-31T00:45:00-07:00,0.3,0,0,0.3,20
2022-08-31T00:50:00-07:00,0.4,0,0,0.4,
2022-08-31T00:55:00-07:00,0.6,0,0,0.6,
2022-08-31T01:00:00-07:00,0.9,0,0,0.9,19
2022-08-31T01:05:00-07:00,1.4,0,0,1.4,
2022-08-31T01:10:00-07:00,1.4,0,0,1.4,
2022-08-31T01:15:00-07:00,1.5,0,0,1.5,19
2022-08-31T01:20:00-07:00,0.8,0,0,0.8,
2022-08-31T01:25:00-07:00,0.5,0,0,0.5,
2022-08-31T01:30:00-07:00,0.4,0,0,0.4,19
2022-08-31T01:35:00-07:00,0.5,0,0,0.5,
2022-08-31T01:40:00-07:00,0.8,0,0,0.8,
2022-08-31T01:45:00-07:00,1.4,0,0,1.4,19
2022-08-31T01:50:00-07:00,1.4,0,0,1.4,
2022-08-31T01:55:00-07:00,1.4,0,0,1.4,
2022-08-31T02:00:00-07:00,1.3,0,0,1.3,19
2022-08-31T02:05:00-07:00,0.4,0,0,0.4,
2022-08-31T02:10:00-07:00,0.3,0,0,0.3,
2022-08-31T02:15:00-07:00,0.4,0,0,0.4,19
2022-08-31T02:20:00-07:00,0.7,0,0,0.7,
2022-08-31T02:25:00-07:00,0.9,0,0,0.9,
2022-08-31T02:30:00-07:00,1.5,0,0,1.5,19
2022-08-31T02:35:00-07:00,1.6,0,0,1.6,
2022-08-31T02:40:00-07:00,1.4,0,0,1.4,
2022-08-31T02:45:00-07:00,0.7,0,0,0.7,19
2022-08-31T02:50:00-07:00,0.3,0,0,0.3,
2022-08-31T02:55:00-07:00,0.4,0,0,0.4,
2022-08-31T03:00:00-07:00,0.6,0,0,0.6,19
2022-08-31T03:05:00-07:00,0.7,0,0,0.7,
2022-08-31T03:10:00-07:00,1.5,0,0,1.5,
2022-08-31T03:15:00-07:00,1.3,0,0,1.3,19
2022-08-31T03:20:00-07:00,1.3,0,0,1.3,
2022-08-31T03:25:00-07:00,0.4,0,0,0.4,
2022-08-31T03:30:00-07:00,0.4,0,0,0.4,19
2022-08-31T03:35:00-07:00,0.3,0,0,0.3,
2022-08-31T03:40:00-07:00,0.6,0,0,0.6,
2022-08-31T03:45:00-07:00,1.2,0,0,1.2,19
2022-08-31T03:50:00-07:00,1.3,0,0,1.3,
2022-08-31T03:55:00-07:00,1.3,0,0,1.3,
2022-08-31T04:00:00-07:00,0.8,0,0,0.8,19
2022-08-31T04:05:00-07:00,0.3,0,0,0.3,
2022-08-31T04:10:00-07:00,0.4,0,0,0.4,
2022-08-31T04:15:00-07:00,0.6,0,0,0.6,19
2022-08-31T04:20:00-07:00,0.7,0,0,0.7,
2022-08-31T04:25:00-07:00,1.3,0,0,1.3,
2022-08-31T04:30:00-07:00,1.4,0,0,1.4,19
2022-08-31T04:35:00-07:00,1.3,0,0,1.3,
2022-08-31T04:40:00-07:00,0.5,0,0,0.5,
2022-08-31T04:45:00-07:00,0.3,0,0,0.3,19
2022-08-31T04:50:00-07:00,0.3,0,0,0.3,
2022-08-31T04:55:00-07:00,0.6,0,0,0.6,
2022-08-31T05:00:00-07:00,0.8,0,0,0.8,18
2022-08-31T05:05:00-07:00,1.5,0,0,1.5,
2022-08-31T05:10:00-07:00,1.3,0,0,1.3,
2022-08-31T05:15:00-07:00,1.3,0,0,1.3,18
2022-08-31T05:20:00-07:00,0.4,0,0,0.4,
2022-08-31T05:25:00-07:00,0.3,0,0,0.3,
2022-08-31T05:30:00-07:00,0.3,0,0,0.3,18
2022-08-31T05:35:00-07:00,0.5,0,0,0.5,
2022-08-31T05:40:00-07:00,0.7,0,0,0.7,
2022-08-31T05:45:00-07:00,1.1,0,0,1.1,18
2022-08-31T05:50:00-07:00,1.4,0,0,1.4,
2022-08-31T05:55:00-07:00,1.3,0,0,1.3,
2022-08-31T06:00:00-07:00,1.1,0,0,1.1,18
2022-08-31T06:05:00-07:00,0.3,0,0,0.3,
2022-08-31T06:10:00-07:00,0.3,0,0,0.3,
2022-08-31T06:15:00-07:00,0.3,0,0,0.3,18
2022-08-31T06:20:00-07:00,0.6,0,0,0.6,
2022-08-31T06:25:00-07:00,0.6,0,0,0.6,
2022-08-31T06:30:00-07:00,0.6,0,0,0.6,18
2022-08-31T06:35:00-07:00,0.8,0,-0.1,0.9,
2022-08-31T06:40:00-07:00,0.8,0,0,0.8,
2022-08-31T06:45:00-07:00,0.7,0,0,0.7,18
2022-08-31T06:50:00-07:00,0.6,0,0,0.6,
2022-08-31T06:55:00-07:00,1.1,0,0,1.1,
2022-08-31T07:00:00-07:00,1.3,0.1,0,1.2,18
2022-08-31T07:05:00-07:00,1.3,0.2,-0.2,1.3,
2022-08-31T07:10:00-07:00,0.8,0.2,-0.2,0.8,
2022-08-31T07:15:00-07:00,0.4,0.2,-0.2,0.4,19
2022-08-31T07:20:00-07:00,0.4,0.2,-0.2,0.4,
2022-08-31T07:25:00-07:00,0.6,0.3,-0.3,0.6,
2022-08-31T07:30:00-07:00,0.8,0.7,-0.6,0.8,19
2022-08-31T07:35:00-07:00,0.7,0.4,-0.5,0.7,
2022-08-31T07:40:00-07:00,0.6,0.5,-0.5,0.7,
2022-08-31T07:45:00-07:00,0.6,0.7,-0.7,0.6,20
2022-08-31T07:50:00-07:00,0.8,1.1,-1.0,0.8,
2022-08-31T07:55:00-07:00,1.0,1.6,-1.5,0.8,
2022-08-31T08:00:00-07:00,1.4,1.2,-0.2,0.4,20
2022-08-31T08:05:00-07:00,1.5,1.1,-0.1,0.5,
2022-08-31T08:10:00-07:00,1.6,1.4,-0.2,0.4,
2022-08-31T08:15:00-07:00,1.4,2.2,-1.1,0.2,21
2022-08-31T08:20:00-07:00,0.7,1.4,-0.9,0.2,
2022-08-31T08:25:00-07:00,0.7,2.6,-1.9,0,
2022-08-31T08:30:00-07:00,1.5,2.1,-0.6,0,22
2022-08-31T08:35:00-07:00,0.8,2.2,-1.4,0,
2022-08-31T08:40:00-07:00,1.1,2.5,-1.4,0,
2022-08-31T08:45:00-07:00,1.6,2.5,-0.9,0,23
2022-08-31T08:50:00-07:00,1.6,3.3,-1.7,0,
2022-08-31T08:55:00-07:00,2.0,4.0,-2.0,0,
2022-08-31T09:00:00-07:00,1.6,4.2,-2.6,0,25
2022-08-31T09:05:00-07:00,1.6,3.6,-2.0,0,
2022-08-31T09:10:00-07:00,1.5,3.1,-1.6,0,
2022-08-31T09:15:00-07:00,1.5,4.6,-3.1,0,27
2022-08-31T09:20:00-07:00,1.5,4.2,-2.7,0,
2022-08-31T09:25:00-07:00,1.5,3.1,-1.7,0,
2022-08-31T09:30:00-07:00,1.8,4.2,-2.5,0,29
