Date time,Home (kW),Solar (kW),Powerwall (kW),Grid (kW),Energy Remaining (%)
2023-01-30T00:00:00-08:00,0.4,0,0.4,0,48
2023-01-30T00:05:00-08:00,0.4,0,0.4,0,
2023-01-30T00:10:00-08:00,0.6,0,0.6,0,
2023-01-30T00:15:00-08:00,0.5,0,0.5,0,48
2023-01-30T00:20:00-08:00,0.4,0,0.4,0,
2023-01-30T00:25:00-08:00,0.4,0,0.4,0,
2023-01-30T00:30:00-08:00,0.5,0,0.5,0,47
2023-01-30T00:35:00-08:00,0.4,0,0.4,0,
2023-01-30T00:40:00-08:00,0.4,0,0.4,0,
2023-01-30T00:45:00-08:00,0.5,0,0.5,0,47
2023-01-30T00:50:00-08:00,0.6,0,0.6,0,
2023-01-30T00:55:00-08:00,0.5,0,0.5,0,
2023-01-30T01:00:00-08:00,0.6,0,0.6,0,46
2023-01-30T01:05:00-08:00,0.5,0,0.5,0,
2023-01-30T01:10:00-08:00,0.6,0,0.6,0,
2023-01-30T01:15:00-08:00,0.4,0,0.4,0,46
2023-01-30T01:20:00-08:00,0.4,0,0.4,0,
2023-01-30T01:25:00-08:00,0.4,0,0.4,0,
2023-01-30T01:30:00-08:00,0.5,0,0.5,0,45
2023-01-30T01:35:00-08:00,0.5,0,0.5,0,
2023-01-30T01:40:00-08:00,0.5,0,0.5,0,
2023-01-30T01:45:00-08:00,0.5,0,0.5,0,44
2023-01-30T01:50:00-08:00,0.5,0,0.5,0,
2023-01-30T01:55:00-08:00,0.5,0,0.5,0,
2023-01-30T02:00:00-08:00,0.5,0,0.5,0,44
2023-01-30T02:05:00-08:00,0.5,0,0.5,0,
2023-01-30T02:10:00-08:00,0.4,0,0.4,0,
2023-01-30T02:15:00-08:00,0.4,0,0.4,0,43
2023-01-30T02:20:00-08:00,0.5,0,0.5,0,
2023-01-30T02:25:00-08:00,0.5,0,0.5,0,
2023-01-30T02:30:00-08:00,0.7,0,0.7,0,42
2023-01-30T02:35:00-08:00,2.1,0,2.1,0,
2023-01-30T02:40:00-08:00,2.1,0,2.1,0,
2023-01-30T02:45:00-08:00,2.2,0,2.2,0,40
2023-01-30T02:50:00-08:00,2.7,0,2.3,0.4,
2023-01-30T02:55:00-08:00,5.5,0,0,5.5,
2023-01-30T03:00:00-08:00,0.5,0,0,0.5,40
2023-01-30T03:05:00-08:00,0.4,0,0,0.4,
2023-01-30T03:10:00-08:00,1.9,0,0,1.9,
2023-01-30T03:15:00-08:00,2.1,0,0,2.1,40
2023-01-30T03:20:00-08:00,2.1,0,0,2.1,
2023-01-30T03:25:00-08:00,2.5,0,0,2.5,
2023-01-30T03:30:00-08:00,2.7,0,0,2.7,40
2023-01-30T03:35:00-08:00,3.0,0,0,3.0,
2023-01-30T03:40:00-08:00,0.5,0,0,0.5,
2023-01-30T03:45:00-08:00,0.4,0,0,0.4,40
2023-01-30T03:50:00-08:00,0.6,0,0,0.6,
2023-01-30T03:55:00-08:00,2.1,0,0,2.1,
2023-01-30T04:00:00-08:00,2.1,0,0,2.1,40
2023-01-30T04:05:00-08:00,2.6,0,0,2.6,
2023-01-30T04:10:00-08:00,2.7,0,0,2.7,
2023-01-30T04:15:00-08:00,2.7,0,0,2.7,40
2023-01-30T04:20:00-08:00,2.3,0,0,2.3,
2023-01-30T04:25:00-08:00,0.4,0,0,0.4,
2023-01-30T04:30:00-08:00,0.5,0,0,0.5,40
2023-01-30T04:35:00-08:00,3.6,0,0,3.6,
2023-01-30T04:40:00-08:00,2.7,0,0,2.7,
2023-01-30T04:45:00-08:00,2.3,0,0,2.3,40
2023-01-30T04:50:00-08:00,2.6,0,0,2.6,
2023-01-30T04:55:00-08:00,2.8,0,0,2.8,
2023-01-30T05:00:00-08:00,2.8,0,0,2.8,40
2023-01-30T05:05:00-08:00,2.7,0,0,2.7,
2023-01-30T05:10:00-08:00,2.0,0,0,2.0,
2023-01-30T05:15:00-08:00,0.3,0,0,0.3,40
2023-01-30T05:20:00-08:00,0.6,0,0,0.6,
2023-01-30T05:25:00-08:00,2.0,0,0,2.0,
2023-01-30T05:30:00-08:00,2.3,0,0,2.3,40
2023-01-30T05:35:00-08:00,2.7,0,0,2.7,
2023-01-30T05:40:00-08:00,2.7,0,0,2.7,
2023-01-30T05:45:00-08:00,2.8,0,0,2.8,40
2023-01-30T05:50:00-08:00,5.3,0,0,5.3,
2023-01-30T05:55:00-08:00,3.1,0,0,3.1,
2023-01-30T06:00:00-08:00,2.6,0,0,2.6,40
2023-01-30T06:05:00-08:00,2.7,0,0,2.7,
2023-01-30T06:10:00-08:00,2.7,0,0,2.7,
2023-01-30T06:15:00-08:00,2.7,0,0,2.7,40
2023-01-30T06:20:00-08:00,1.7,0,0,1.7,
2023-01-30T06:25:00-08:00,0.3,0,0,0.3,
2023-01-30T06:30:00-08:00,0.9,0,0,0.9,40
2023-01-30T06:35:00-08:00,2.2,0,0,2.2,
2023-01-30T06:40:00-08:00,2.9,0,0,2.9,
2023-01-30T06:45:00-08:00,3.7,0,0,3.7,40
2023-01-30T06:50:00-08:00,4.7,0,0,4.7,
2023-01-30T06:55:00-08:00,4.8,0,0,4.8,
2023-01-30T07:00:00-08:00,4.8,0,0,4.8,40
2023-01-30T07:05:00-08:00,7.1,0,0,7.1,
2023-01-30T07:10:00-08:00,6.6,0,0,6.6,
2023-01-30T07:15:00-08:00,5.3,0,0,5.3,40
2023-01-30T07:20:00-08:00,5.2,0,0,5.2,
2023-01-30T07:25:00-08:00,5.0,0,0,5.0,
2023-01-30T07:30:00-08:00,6.6,0,0,6.6,40
2023-01-30T07:35:00-08:00,9.5,0,0,9.5,
2023-01-30T07:40:00-08:00,9.3,0,0,9.3,
2023-01-30T07:45:00-08:00,9.2,0,0,9.2,40
2023-01-30T07:50:00-08:00,9.2,0.4,0,8.8,
2023-01-30T07:55:00-08:00,9.3,0.6,0,8.7,
2023-01-30T08:00:00-08:00,9.1,0.8,0,8.3,40
