Date time,Home (kW),Solar (kW),Powerwall (kW),Grid (kW),Energy Remaining (%)
2022-08-17T00:00:00-07:00,1.6,0,1.6,0,34
2022-08-17T00:05:00-07:00,1.5,0,1.5,0,
2022-08-17T00:10:00-07:00,1.8,0,1.8,0,
2022-08-17T00:15:00-07:00,1.3,0,1.3,0,33
2022-08-17T00:20:00-07:00,1.4,0,1.4,0,
2022-08-17T00:25:00-07:00,1.6,0,1.6,0,
2022-08-17T00:30:00-07:00,1.4,0,1.4,0,31
2022-08-17T00:35:00-07:00,1.6,0,1.6,0,
2022-08-17T00:40:00-07:00,1.5,0,1.5,0,
2022-08-17T00:45:00-07:00,1.1,0,1.1,0,30
2022-08-17T00:50:00-07:00,1.2,0,1.2,0,
2022-08-17T00:55:00-07:00,1.3,0,1.3,0,
2022-08-17T01:00:00-07:00,1.4,0,1.4,0,28
2022-08-17T01:05:00-07:00,1.3,0,1.3,0,
2022-08-17T01:10:00-07:00,1.3,0,1.3,0,
2022-08-17T01:15:00-07:00,1.3,0,1.3,0,27
2022-08-17T01:20:00-07:00,1.0,0,1.0,0,
2022-08-17T01:25:00-07:00,1.3,0,1.3,0,
2022-08-17T01:30:00-07:00,1.3,0,1.3,0,26
2022-08-17T01:35:00-07:00,1.3,0,1.3,0,
2022-08-17T01:40:00-07:00,1.2,0,1.2,0,
2022-08-17T01:45:00-07:00,1.4,0,1.4,0,25
2022-08-17T01:50:00-07:00,1.3,0,1.3,0,
2022-08-17T01:55:00-07:00,1.3,0,1.3,0,
2022-08-17T02:00:00-07:00,1.4,0,1.4,0,23
2022-08-17T02:05:00-07:00,1.5,0,1.5,0,
2022-08-17T02:10:00-07:00,1.3,0,1.3,0,
2022-08-17T02:15:00-07:00,1.3,0,1.3,0,22
2022-08-17T02:20:00-07:00,1.5,0,1.5,0,
2022-08-17T02:25:00-07:00,1.2,0,1.2,0,
2022-08-17T02:30:00-07:00,1.2,0,1.2,0,21
2022-08-17T02:35:00-07:00,1.3,0,1.3,0,
2022-08-17T02:40:00-07:00,1.3,0,1.3,0,
2022-08-17T02:45:00-07:00,1.2,0,0.2,1.0,20
2022-08-17T02:50:00-07:00,1.3,0,0,1.3,
2022-08-17T02:55:00-07:00,1.4,0,0,1.4,
2022-08-17T03:00:00-07:00,0,0,0,0,0
