Date time,Home (kW),Solar (kW),Powerwall (kW),Grid (kW),Energy Remaining (%)
2022-06-13T00:00:00-07:00,0.6,0,0.6,0,78
2022-06-13T00:05:00-07:00,0.5,0,0.5,0,
2022-06-13T00:10:00-07:00,0.6,0,0.6,0,
2022-06-13T00:15:00-07:00,1.6,0,1.6,0,77
2022-06-13T00:20:00-07:00,1.5,0,1.5,0,
2022-06-13T00:25:00-07:00,1.1,0,1.1,0,
2022-06-13T00:30:00-07:00,0.6,0,0.6,0,76
2022-06-13T00:35:00-07:00,0.5,0,0.5,0,
2022-06-13T00:40:00-07:00,0.4,0,0.4,0,
2022-06-13T00:45:00-07:00,0.5,0,0.5,0,76
2022-06-13T00:50:00-07:00,0.5,0,0.5,0,
2022-06-13T00:55:00-07:00,0.8,0,0.8,0,
2022-06-13T01:00:00-07:00,0.9,0,0.9,0,75
2022-06-13T01:05:00-07:00,0.7,0,0.7,0,
2022-06-13T01:10:00-07:00,0.8,0,0.8,0,
2022-06-13T01:15:00-07:00,0.8,0,0.8,0,74
2022-06-13T01:20:00-07:00,0.7,0,0.7,0,
2022-06-13T01:25:00-07:00,0.5,0,0.5,0,
2022-06-13T01:30:00-07:00,0.5,0,0.5,0,74
2022-06-13T01:35:00-07:00,0.6,0,0.6,0,
2022-06-13T01:40:00-07:00,0.5,0,0.5,0,
2022-06-13T01:45:00-07:00,0.5,0,0.5,0,73
2022-06-13T01:50:00-07:00,0.7,0,0.7,0,
2022-06-13T01:55:00-07:00,0.6,0,0.6,0,
2022-06-13T02:00:00-07:00,0.4,0,0.4,0,72
2022-06-13T02:05:00-07:00,0.5,0,0.5,0,
2022-06-13T02:10:00-07:00,0.3,0,0.3,0,
2022-06-13T02:15:00-07:00,0.4,0,0.4,0,72
2022-06-13T02:20:00-07:00,0.3,0,0.3,0,
2022-06-13T02:25:00-07:00,0.5,0,0.5,0,
2022-06-13T02:30:00-07:00,0.5,0,0.5,0,72
2022-06-13T02:35:00-07:00,0,0,0,0,
2022-06-13T02:40:00-07:00,0,0,0,0,
2022-06-13T02:45:00-07:00,0,0,0,0,0
2022-06-13T02:50:00-07:00,0,0,0,0,
2022-06-13T02:55:00-07:00,0,0,0,0,
2022-06-13T03:00:00-07:00,0,0,0,0,0
2022-06-13T03:05:00-07:00,0,0,0,0,
2022-06-13T03:10:00-07:00,0,0,0,0,
2022-06-13T03:15:00-07:00,0,0,0,0,0
2022-06-13T03:20:00-07:00,0,0,0,0,
2022-06-13T03:25:00-07:00,0,0,0,0,
2022-06-13T03:30:00-07:00,0,0,0,0,70
2022-06-13T03:35:00-07:00,0.4,0,0.4,0,
2022-06-13T03:40:00-07:00,0.5,0,0.5,0,
2022-06-13T03:45:00-07:00,0.4,0,0.4,0,69
2022-06-13T03:50:00-07:00,0.4,0,0.4,0,
2022-06-13T03:55:00-07:00,0.3,0,0.3,0,
2022-06-13T04:00:00-07:00,0.4,0,0.4,0,69
2022-06-13T04:05:00-07:00,0.4,0,0.4,0,
2022-06-13T04:10:00-07:00,0.6,0,0.6,0,
2022-06-13T04:15:00-07:00,0.5,0,0.5,0,68
2022-06-13T04:20:00-07:00,0.5,0,0.5,0,
2022-06-13T04:25:00-07:00,0.5,0,0.5,0,
2022-06-13T04:30:00-07:00,0.4,0,0.4,0,68
2022-06-13T04:35:00-07:00,0.4,0,0.4,0,
2022-06-13T04:40:00-07:00,0.3,0,0.3,0,
2022-06-13T04:45:00-07:00,0.6,0,0.6,0,67
2022-06-13T04:50:00-07:00,0.5,0,0.5,0,
2022-06-13T04:55:00-07:00,0.5,0,0.5,0,
2022-06-13T05:00:00-07:00,0.4,0,0.4,0,67
2022-06-13T05:05:00-07:00,0.4,0,0.4,0,
2022-06-13T05:10:00-07:00,0.4,0,0.4,0,
2022-06-13T05:15:00-07:00,0.5,0,0.5,0,66
2022-06-13T05:20:00-07:00,0.5,0,0.5,0,
2022-06-13T05:25:00-07:00,0.7,0,0.7,0,
2022-06-13T05:30:00-07:00,0.8,0,0.8,0,66
2022-06-13T05:35:00-07:00,0.8,0,0.8,0,
2022-06-13T05:40:00-07:00,0.7,0,0.7,0,
2022-06-13T05:45:00-07:00,0.6,0,0.6,0,65
2022-06-13T05:50:00-07:00,0.8,0,0.8,0,
2022-06-13T05:55:00-07:00,0.6,0,0.6,0,
2022-06-13T06:00:00-07:00,0.4,0,0.4,0,64
2022-06-13T06:05:00-07:00,0.3,0,0.3,0,
2022-06-13T06:10:00-07:00,0.3,0,0.3,0,
2022-06-13T06:15:00-07:00,0.3,0,0.3,0,64
2022-06-13T06:20:00-07:00,0.5,0,0.5,0,
2022-06-13T06:25:00-07:00,0.4,0,0.4,0,
2022-06-13T06:30:00-07:00,0.5,0,0.5,0,63
2022-06-13T06:35:00-07:00,0.5,0,0.5,0,
2022-06-13T06:40:00-07:00,0.5,0.1,0.4,0,
2022-06-13T06:45:00-07:00,0.5,0.2,0.3,0,63
2022-06-13T06:50:00-07:00,0.5,0.3,0.2,0,
2022-06-13T06:55:00-07:00,0.5,0.3,0.2,0,
2022-06-13T07:00:00-07:00,0.7,0.4,0.3,0,63
2022-06-13T07:05:00-07:00,0.7,0.4,0.3,0,
2022-06-13T07:10:00-07:00,0.6,0.6,0,0,
2022-06-13T07:15:00-07:00,0.6,0.6,0,0,63
2022-06-13T07:20:00-07:00,0.5,0.7,-0.2,0,
2022-06-13T07:25:00-07:00,0.4,0.7,-0.2,0,
2022-06-13T07:30:00-07:00,0.4,0.7,-0.3,0,63
2022-06-13T07:35:00-07:00,0.5,0.8,-0.3,0,
2022-06-13T07:40:00-07:00,0.4,0.7,-0.3,0,
2022-06-13T07:45:00-07:00,0.6,0.8,-0.2,0,63
2022-06-13T07:50:00-07:00,0.5,0.8,-0.3,0,
2022-06-13T07:55:00-07:00,0.6,0.8,-0.2,0,
2022-06-13T08:00:00-07:00,0.6,0.8,-0.2,0,63
2022-06-13T08:05:00-07:00,0.5,0.7,-0.2,0,
2022-06-13T08:10:00-07:00,0.5,0.7,-0.2,0,
2022-06-13T08:15:00-07:00,0.5,0.8,-0.3,0,64
2022-06-13T08:20:00-07:00,0.5,1.0,-0.5,0,
2022-06-13T08:25:00-07:00,0.5,1.3,-0.8,0,
2022-06-13T08:30:00-07:00,0.5,1.7,-1.2,0,64
2022-06-13T08:35:00-07:00,0.5,1.9,-1.4,0,
2022-06-13T08:40:00-07:00,0.6,1.9,-1.2,0,
2022-06-13T08:45:00-07:00,0.4,2.0,-1.5,0,66
2022-06-13T08:50:00-07:00,0.5,2.0,-1.5,0,
2022-06-13T08:55:00-07:00,0.5,2.2,-1.8,0,
2022-06-13T09:00:00-07:00,0.5,2.1,-1.7,0,67
2022-06-13T09:05:00-07:00,0.5,2.1,-1.6,0,
2022-06-13T09:10:00-07:00,0.6,2.3,-1.7,0,
2022-06-13T09:15:00-07:00,0.7,2.2,-1.5,0,69
2022-06-13T09:20:00-07:00,0.6,2.0,-1.4,0,
2022-06-13T09:25:00-07:00,0.5,1.9,-1.4,0,
2022-06-13T09:30:00-07:00,0.5,5.0,-4.5,0,72
2022-06-13T09:35:00-07:00,0.5,6.4,-5.9,0,
2022-06-13T09:40:00-07:00,0.5,4.2,-3.8,0,
2022-06-13T09:45:00-07:00,0.6,4.3,-3.8,0,76
2022-06-13T09:50:00-07:00,0.6,4.9,-4.3,0,
2022-06-13T09:55:00-07:00,0.6,4.1,-3.4,0,
2022-06-13T10:00:00-07:00,0.8,4.4,-3.6,0,79
2022-06-13T10:05:00-07:00,0.6,4.1,-3.5,0,
2022-06-13T10:10:00-07:00,0.5,4.3,-3.8,0,
2022-06-13T10:15:00-07:00,0.6,4.4,-3.8,0,82
2022-06-13T10:20:00-07:00,0.6,4.8,-4.2,0,
2022-06-13T10:25:00-07:00,0.7,5.1,-4.3,0,
2022-06-13T10:30:00-07:00,0.7,8.8,-8.0,0,88
2022-06-13T10:35:00-07:00,0.6,6.8,-6.1,0,
2022-06-13T10:40:00-07:00,0.6,5.9,-5.4,0,
2022-06-13T10:45:00-07:00,0.5,4.7,-4.2,0,92
2022-06-13T10:50:00-07:00,0.9,3.6,-2.7,0,
2022-06-13T10:55:00-07:00,0.5,3.2,-2.7,0,
2022-06-13T11:00:00-07:00,0.5,3.2,-2.7,0,94
2022-06-13T11:05:00-07:00,0.7,3.1,-2.4,0,
2022-06-13T11:10:00-07:00,0.8,3.0,-2.3,0,
2022-06-13T11:15:00-07:00,0.7,3.2,-2.4,0,96
2022-06-13T11:20:00-07:00,0.8,3.7,-2.9,0,
2022-06-13T11:25:00-07:00,0.7,5.9,-5.1,0,
2022-06-13T11:30:00-07:00,1.6,5.1,-3.5,0,100
2022-06-13T11:35:00-07:00,1.6,5.1,-3.5,0,
2022-06-13T11:40:00-07:00,0.7,5.9,-0.7,-4.6,
2022-06-13T11:45:00-07:00,0.8,7.6,0,-6.8,100
2022-06-13T11:50:00-07:00,0.8,6.4,0,-5.6,
2022-06-13T11:55:00-07:00,6.0,8.8,0,-2.8,
2022-06-13T12:00:00-07:00,5.3,9.9,0,-4.6,100
2022-06-13T12:05:00-07:00,3.5,9.8,0,-6.2,
2022-06-13T12:10:00-07:00,4.8,9.3,0,-4.6,
2022-06-13T12:15:00-07:00,5.0,9.7,0,-4.7,100
2022-06-13T12:20:00-07:00,4.1,9.4,0,-5.3,
2022-06-13T12:25:00-07:00,4.0,9.7,0,-5.7,
2022-06-13T12:30:00-07:00,3.5,9.1,0,-5.6,100
2022-06-13T12:35:00-07:00,1.0,4.8,0,-3.8,
2022-06-13T12:40:00-07:00,0.8,3.7,0,-2.8,
2022-06-13T12:45:00-07:00,0.8,3.8,0,-3.0,100
2022-06-13T12:50:00-07:00,0.8,3.1,0,-2.3,
2022-06-13T12:55:00-07:00,1.5,4.1,0,-2.6,
2022-06-13T13:00:00-07:00,1.7,5.4,0,-3.8,100
2022-06-13T13:05:00-07:00,1.5,3.2,0,-1.7,
2022-06-13T13:10:00-07:00,1.2,2.9,0,-1.6,
2022-06-13T13:15:00-07:00,0.6,3.1,0,-2.6,100
2022-06-13T13:20:00-07:00,0.6,3.1,0,-2.5,
2022-06-13T13:25:00-07:00,0.7,3.1,0,-2.4,
2022-06-13T13:30:00-07:00,0.8,4.3,0,-3.6,100
2022-06-13T13:35:00-07:00,0.6,3.5,0,-2.9,
2022-06-13T13:40:00-07:00,0.7,3.2,0,-2.4,
2022-06-13T13:45:00-07:00,0.6,2.6,0,-2.0,100
2022-06-13T13:50:00-07:00,0.6,2.4,0,-1.8,
2022-06-13T13:55:00-07:00,0.5,2.1,0,-1.5,
2022-06-13T14:00:00-07:00,0.6,2.0,0,-1.5,100
2022-06-13T14:05:00-07:00,0.5,2.2,0,-1.8,
2022-06-13T14:10:00-07:00,0.5,2.2,0,-1.7,
2022-06-13T14:15:00-07:00,0.5,2.3,0,-1.8,100
2022-06-13T14:20:00-07:00,0.5,3.0,0,-2.5,
2022-06-13T14:25:00-07:00,0.6,3.5,0,-2.9,
2022-06-13T14:30:00-07:00,1.3,3.2,0,-1.9,100
2022-06-13T14:35:00-07:00,1.5,4.7,0,-3.2,
2022-06-13T14:40:00-07:00,1.4,5.1,0,-3.7,
2022-06-13T14:45:00-07:00,1.5,5.8,0,-4.3,100
2022-06-13T14:50:00-07:00,1.5,6.9,0,-5.4,
2022-06-13T14:55:00-07:00,2.0,4.5,0,-2.4,
2022-06-13T15:00:00-07:00,1.6,5.1,0,-3.6,100
2022-06-13T15:05:00-07:00,1.4,3.1,0,-1.6,
2022-06-13T15:10:00-07:00,0.6,2.7,0,-2.1,
2022-06-13T15:15:00-07:00,0.4,2.0,0,-1.7,100
2022-06-13T15:20:00-07:00,0.4,1.8,0,-1.3,
2022-06-13T15:25:00-07:00,0.6,2.1,0,-1.5,
2022-06-13T15:30:00-07:00,0.5,2.1,0,-1.5,100
2022-06-13T15:35:00-07:00,0.5,2.1,0,-1.5,
2022-06-13T15:40:00-07:00,0.6,1.9,0,-1.3,
2022-06-13T15:45:00-07:00,0.5,1.3,0,-0.8,100
2022-06-13T15:50:00-07:00,0.6,1.0,0,-0.4,
2022-06-13T15:55:00-07:00,0.5,1.0,0,-0.5,
2022-06-13T16:00:00-07:00,0.6,1.9,0,-1.3,100
2022-06-13T16:05:00-07:00,1.0,5.1,0,-4.1,
2022-06-13T16:10:00-07:00,1.6,6.3,0,-4.7,
2022-06-13T16:15:00-07:00,1.5,2.5,0,-1.0,100
2022-06-13T16:20:00-07:00,1.6,2.4,0,-0.8,
2022-06-13T16:25:00-07:00,1.7,2.4,0,-0.7,
2022-06-13T16:30:00-07:00,2.2,2.0,0.4,-0.1,100
2022-06-13T16:35:00-07:00,2.4,2.2,0.2,0,
2022-06-13T16:40:00-07:00,1.5,2.2,0,-0.7,
2022-06-13T16:45:00-07:00,1.9,1.5,0.4,0,100
2022-06-13T16:50:00-07:00,1.6,1.0,0.6,0,
2022-06-13T16:55:00-07:00,1.6,1.0,0.7,0,
2022-06-13T17:00:00-07:00,1.7,1.1,0.6,0,100
2022-06-13T17:05:00-07:00,2.8,1.5,1.3,0,
2022-06-13T17:10:00-07:00,2.3,1.5,1.0,-0.1,
2022-06-13T17:15:00-07:00,0.8,1.4,0,-0.6,100
2022-06-13T17:20:00-07:00,0.7,1.5,0,-0.8,
2022-06-13T17:25:00-07:00,1.2,1.6,0.2,-0.7,
2022-06-13T17:30:00-07:00,1.9,1.4,0.5,0,97
2022-06-13T17:35:00-07:00,2.7,1.2,1.2,0.3,
2022-06-13T17:40:00-07:00,2.8,0.5,2.2,0,
2022-06-13T17:45:00-07:00,5.9,0.3,5.5,0,94
2022-06-13T17:50:00-07:00,4.1,0.4,3.8,0,
2022-06-13T17:55:00-07:00,3.9,0.4,3.5,0,
2022-06-13T18:00:00-07:00,3.4,0.4,3.0,0,91
2022-06-13T18:05:00-07:00,4.1,0.4,3.7,0,
2022-06-13T18:10:00-07:00,1.0,0.5,0.5,0,
2022-06-13T18:15:00-07:00,0.9,0.5,0.5,0,90
2022-06-13T18:20:00-07:00,0.6,0.5,0.2,0,
2022-06-13T18:25:00-07:00,0.7,0.5,0.1,0,
2022-06-13T18:30:00-07:00,2.5,0.6,1.9,0,89
2022-06-13T18:35:00-07:00,3.1,0.4,2.6,0,
2022-06-13T18:40:00-07:00,5.3,0.4,4.9,0,
2022-06-13T18:45:00-07:00,3.3,0.4,2.5,0.4,85
2022-06-13T18:50:00-07:00,4.8,0.5,4.3,0,
2022-06-13T18:55:00-07:00,5.4,0.4,5.0,0,
2022-06-13T19:00:00-07:00,4.7,0.3,4.4,0,82
2022-06-13T19:05:00-07:00,0.7,0.2,0.5,0,
2022-06-13T19:10:00-07:00,0.6,0.3,0.3,0,
2022-06-13T19:15:00-07:00,0.7,0.3,0.4,0,82
2022-06-13T19:20:00-07:00,1.0,0.3,0.7,0,
2022-06-13T19:25:00-07:00,0.7,0.3,0.4,0,
2022-06-13T19:30:00-07:00,0.8,0.2,0.5,0,81
2022-06-13T19:35:00-07:00,0.8,0.3,0.5,0,
2022-06-13T19:40:00-07:00,0.9,0.2,0.7,0,
2022-06-13T19:45:00-07:00,1.3,0.2,1.1,0,80
2022-06-13T19:50:00-07:00,1.3,0.1,1.2,0,
2022-06-13T19:55:00-07:00,1.3,0.1,1.2,0,
2022-06-13T20:00:00-07:00,0.9,0,0.9,0,79
2022-06-13T20:05:00-07:00,0.6,0,0.6,0,
2022-06-13T20:10:00-07:00,0.5,0,0.5,0,
