Date time,Home (kW),Solar (kW),Powerwall (kW),Grid (kW),Energy Remaining (%)
2022-08-21T00:00:00-07:00,1.6,0,1.6,0,54
2022-08-21T00:05:00-07:00,1.5,0,1.5,0,
2022-08-21T00:10:00-07:00,1.8,0,1.8,0,
2022-08-21T00:15:00-07:00,1.2,0,1.2,0,53
2022-08-21T00:20:00-07:00,0.8,0,0.8,0,
2022-08-21T00:25:00-07:00,0.5,0,0.5,0,
2022-08-21T00:30:00-07:00,0.5,0,0.5,0,52
2022-08-21T00:35:00-07:00,0.6,0,0.6,0,
2022-08-21T00:40:00-07:00,1.5,0,1.5,0,
2022-08-21T00:45:00-07:00,1.6,0,1.6,0,51
2022-08-21T00:50:00-07:00,1.5,0,1.5,0,
2022-08-21T00:55:00-07:00,0.7,0,0.7,0,
2022-08-21T01:00:00-07:00,0.4,0,0.4,0,50
2022-08-21T01:05:00-07:00,0.4,0,0.4,0,
2022-08-21T01:10:00-07:00,0.4,0,0.4,0,
2022-08-21T01:15:00-07:00,0.4,0,0.4,0,49
2022-08-21T01:20:00-07:00,1.1,0,1.1,0,
2022-08-21T01:25:00-07:00,1.5,0,1.5,0,
2022-08-21T01:30:00-07:00,1.6,0,1.6,0,48
2022-08-21T01:35:00-07:00,0.7,0,0.7,0,
2022-08-21T01:40:00-07:00,0.3,0,0.3,0,
2022-08-21T01:45:00-07:00,0.4,0,0.4,0,48
2022-08-21T01:50:00-07:00,0.4,0,0.4,0,
2022-08-21T01:55:00-07:00,0.5,0,0.5,0,
2022-08-21T02:00:00-07:00,0.8,0,0.5,0.3,47
2022-08-21T02:05:00-07:00,1.5,0,1.5,0,
2022-08-21T02:10:00-07:00,1.5,0,1.5,0,
2022-08-21T02:15:00-07:00,1.1,0,1.1,0,46
2022-08-21T02:20:00-07:00,0.4,0,0.4,0,
2022-08-21T02:25:00-07:00,0.4,0,0.4,0,
2022-08-21T02:30:00-07:00,0,0,0,0,0
2022-08-21T02:35:00-07:00,0,0,0,0,
2022-08-21T02:40:00-07:00,0,0,0,0,
2022-08-21T02:45:00-07:00,0,0,0,0,0
2022-08-21T02:50:00-07:00,0,0,0,0,
2022-08-21T02:55:00-07:00,0,0,0,0,
2022-08-21T03:00:00-07:00,0,0,0,0,0
2022-08-21T03:05:00-07:00,0,0,0,0,
2022-08-21T03:10:00-07:00,0,0,0,0,
2022-08-21T03:15:00-07:00,0,0,0,0,43
2022-08-21T03:20:00-07:00,0.3,0,0.3,0,
2022-08-21T03:25:00-07:00,0.7,0,0.7,0,
2022-08-21T03:30:00-07:00,1.4,0,1.4,0,42
2022-08-21T03:35:00-07:00,1.4,0,1.4,0,
2022-08-21T03:40:00-07:00,1.0,0,1.0,0,
2022-08-21T03:45:00-07:00,0.5,0,0.5,0,41
2022-08-21T03:50:00-07:00,0.3,0,0.3,0,
2022-08-21T03:55:00-07:00,0.3,0,0.3,0,
2022-08-21T04:00:00-07:00,0.4,0,0.4,0,41
2022-08-21T04:05:00-07:00,0.4,0,0.4,0,
2022-08-21T04:10:00-07:00,1.2,0,1.2,0,
2022-08-21T04:15:00-07:00,1.4,0,1.4,0,40
2022-08-21T04:20:00-07:00,1.5,0,1.5,0,
2022-08-21T04:25:00-07:00,0.4,0,0.4,0,
2022-08-21T04:30:00-07:00,0.3,0,0.3,0,39
2022-08-21T04:35:00-07:00,0.3,0,0.3,0,
2022-08-21T04:40:00-07:00,0.3,0,0.3,0,
2022-08-21T04:45:00-07:00,0.3,0,0.3,0,39
2022-08-21T04:50:00-07:00,0.9,0,0.9,0,
2022-08-21T04:55:00-07:00,1.5,0,1.5,0,
2022-08-21T05:00:00-07:00,1.4,0,1.4,0,37
2022-08-21T05:05:00-07:00,1.1,0,1.1,0,
2022-08-21T05:10:00-07:00,0.4,0,0.4,0,
2022-08-21T05:15:00-07:00,0.3,0,0.3,0,37
2022-08-21T05:20:00-07:00,0.3,0,0.3,0,
2022-08-21T05:25:00-07:00,0.4,0,0.4,0,
2022-08-21T05:30:00-07:00,0.3,0,0.3,0,36
2022-08-21T05:35:00-07:00,0.7,0,0.7,0,
2022-08-21T05:40:00-07:00,1.5,0,1.5,0,
2022-08-21T05:45:00-07:00,1.5,0,1.5,0,35
2022-08-21T05:50:00-07:00,0.7,0,0.7,0,
2022-08-21T05:55:00-07:00,0.3,0,0.3,0,
2022-08-21T06:00:00-07:00,0.4,0,0.4,0,35
