Date time,Home (kW),Solar (kW),Powerwall (kW),Grid (kW),Energy Remaining (%)
2023-03-28T00:00:00-07:00,0.3,0,0.3,0,81
2023-03-28T00:05:00-07:00,0.3,0,0.3,0,
2023-03-28T00:10:00-07:00,0.5,0,0.5,0,
2023-03-28T00:15:00-07:00,0.4,0,0.4,0,81
2023-03-28T00:20:00-07:00,0.4,0,0.4,0,
2023-03-28T00:25:00-07:00,0.4,0,0.4,0,
2023-03-28T00:30:00-07:00,0.4,0,0.4,0,80
2023-03-28T00:35:00-07:00,0.5,0,0.5,0,
2023-03-28T00:40:00-07:00,0.4,0,0.4,0,
2023-03-28T00:45:00-07:00,0.5,0,0.5,0,80
2023-03-28T00:50:00-07:00,0.5,0,0.5,0,
2023-03-28T00:55:00-07:00,0.4,0,0.4,0,
2023-03-28T01:00:00-07:00,0.4,0,0.4,0,79
2023-03-28T01:05:00-07:00,0.3,0,0.3,0,
2023-03-28T01:10:00-07:00,0.4,0,0.4,0,
2023-03-28T01:15:00-07:00,0.5,0,0.5,0,79
2023-03-28T01:20:00-07:00,0.5,0,0.5,0,
2023-03-28T01:25:00-07:00,0.4,0,0.4,0,
2023-03-28T01:30:00-07:00,0.5,0,0.5,0,78
2023-03-28T01:35:00-07:00,0.4,0,0.4,0,
2023-03-28T01:40:00-07:00,0.4,0,0.4,0,
2023-03-28T01:45:00-07:00,0.4,0,0.4,0,78
2023-03-28T01:50:00-07:00,0.4,0,0.4,0,
2023-03-28T01:55:00-07:00,0.5,0,0.5,0,
2023-03-28T02:00:00-07:00,0.3,0,0.3,0,77
2023-03-28T02:05:00-07:00,0.3,0,0.3,0,
2023-03-28T02:10:00-07:00,0.4,0,0.4,0,
2023-03-28T02:15:00-07:00,0.4,0,0.4,0,77
2023-03-28T02:20:00-07:00,0.4,0,0.4,0,
2023-03-28T02:25:00-07:00,0.6,0,0.6,0,
2023-03-28T02:30:00-07:00,0.5,0,0.5,0,76
2023-03-28T02:35:00-07:00,0.5,0,0.5,0,
2023-03-28T02:40:00-07:00,0.5,0,0.5,0,
2023-03-28T02:45:00-07:00,0.5,0,0.5,0,76
2023-03-28T02:50:00-07:00,0.6,0,0.4,0.2,
2023-03-28T02:55:00-07:00,0.3,0,0.3,0,
2023-03-28T03:00:00-07:00,0.4,0,0.4,0,75
2023-03-28T03:05:00-07:00,0.5,0,0.5,0,
2023-03-28T03:10:00-07:00,0.4,0,0.4,0,
2023-03-28T03:15:00-07:00,0.4,0,0.4,0,75
2023-03-28T03:20:00-07:00,0.5,0,0.5,0,
2023-03-28T03:25:00-07:00,0.4,0,0.4,0,
2023-03-28T03:30:00-07:00,0.4,0,0.4,0,74
2023-03-28T03:35:00-07:00,0.5,0,0.5,0,
2023-03-28T03:40:00-07:00,0.4,0,0.4,0,
2023-03-28T03:45:00-07:00,0.4,0,0.4,0,74
2023-03-28T03:50:00-07:00,0.4,0,0.4,0,
2023-03-28T03:55:00-07:00,0.4,0,0.4,0,
2023-03-28T04:00:00-07:00,0.5,0,0.5,0,73
2023-03-28T04:05:00-07:00,0.4,0,0.4,0,
2023-03-28T04:10:00-07:00,0.5,0,0.5,0,
2023-03-28T04:15:00-07:00,0.5,0,0.5,0,73
2023-03-28T04:20:00-07:00,0.4,0,0.4,0,
2023-03-28T04:25:00-07:00,0.6,0,0.6,0,
2023-03-28T04:30:00-07:00,0.5,0,0.5,0,72
2023-03-28T04:35:00-07:00,0.4,0,0.4,0,
2023-03-28T04:40:00-07:00,0.5,0,0.5,0,
2023-03-28T04:45:00-07:00,0.6,0,0.6,0,72
2023-03-28T04:50:00-07:00,0.4,0,0.4,0,
2023-03-28T04:55:00-07:00,0.4,0,0.4,0,
2023-03-28T05:00:00-07:00,0.5,0,0.5,0,71
2023-03-28T05:05:00-07:00,0.5,0,0.5,0,
2023-03-28T05:10:00-07:00,0.4,0,0.4,0,
2023-03-28T05:15:00-07:00,0.4,0,0.4,0,71
2023-03-28T05:20:00-07:00,0.5,0,0.5,0,
2023-03-28T05:25:00-07:00,0.9,0,0.9,0,
2023-03-28T05:30:00-07:00,0.5,0,0.5,0,70
2023-03-28T05:35:00-07:00,0.4,0,0.4,0,
2023-03-28T05:40:00-07:00,0.4,0,0.4,0,
2023-03-28T05:45:00-07:00,0.4,0,0.4,0,70
2023-03-28T05:50:00-07:00,0.4,0,0.4,0,
2023-03-28T05:55:00-07:00,0.5,0,0.5,0,
2023-03-28T06:00:00-07:00,0.5,0,0.5,0,69
2023-03-28T06:05:00-07:00,0.7,0,0.7,0,
2023-03-28T06:10:00-07:00,0.8,0,0.8,0,
2023-03-28T06:15:00-07:00,0.6,0,0.6,0,68
2023-03-28T06:20:00-07:00,0.6,0,0.6,0,
2023-03-28T06:25:00-07:00,0.9,0,0.9,0,
2023-03-28T06:30:00-07:00,0.7,0,0.6,0.1,67
2023-03-28T06:35:00-07:00,1.0,0,0.8,0.2,
2023-03-28T06:40:00-07:00,0.9,0,0.9,0,
2023-03-28T06:45:00-07:00,1.0,0,1.0,0,67
2023-03-28T06:50:00-07:00,0.8,0,0.8,0,
2023-03-28T06:55:00-07:00,1.1,0,1.1,0,
2023-03-28T07:00:00-07:00,0.9,0,0.9,0,66
2023-03-28T07:05:00-07:00,0.7,0,0.7,0,
2023-03-28T07:10:00-07:00,0.7,0,0.9,-0.2,
2023-03-28T07:15:00-07:00,0.7,0.1,0.5,0,65
2023-03-28T07:20:00-07:00,0.7,0.2,0.5,0,
2023-03-28T07:25:00-07:00,0.6,0.3,0.3,0,
2023-03-28T07:30:00-07:00,0.9,0.5,0.4,0,65
2023-03-28T07:35:00-07:00,0.6,0.6,0,0,
2023-03-28T07:40:00-07:00,0.6,0.6,0,0,
2023-03-28T07:45:00-07:00,0.7,0.7,0,0,65
2023-03-28T07:50:00-07:00,0.9,0.6,0.3,0,
2023-03-28T07:55:00-07:00,0.6,0.6,0,0,
2023-03-28T08:00:00-07:00,0.6,0.6,0,0,64
2023-03-28T08:05:00-07:00,0.6,0.6,0,0,
2023-03-28T08:10:00-07:00,0.8,0.6,0,0.1,
2023-03-28T08:15:00-07:00,0.6,0.8,-0.1,0,65
2023-03-28T08:20:00-07:00,0.7,1.3,-0.6,0,
2023-03-28T08:25:00-07:00,0.6,1.7,-1.1,0,
2023-03-28T08:30:00-07:00,0.6,1.9,-1.4,0,66
2023-03-28T08:35:00-07:00,0.7,1.7,-1.1,0,
2023-03-28T08:40:00-07:00,0.6,1.7,-1.0,0,
2023-03-28T08:45:00-07:00,0.7,1.8,-1.1,0,67
2023-03-28T08:50:00-07:00,0.9,2.6,-1.7,0,
2023-03-28T08:55:00-07:00,0.9,2.8,-2.0,0,
2023-03-28T09:00:00-07:00,0.7,2.7,-2.0,0,69
2023-03-28T09:05:00-07:00,0.7,2.3,-1.6,0,
2023-03-28T09:10:00-07:00,0.7,2.2,-1.5,0,
2023-03-28T09:15:00-07:00,0.7,2.4,-1.7,0,70
2023-03-28T09:20:00-07:00,0.6,2.2,-1.6,0,
2023-03-28T09:25:00-07:00,0.6,2.5,-1.9,0,
2023-03-28T09:30:00-07:00,0.6,3.4,-2.8,0,72
2023-03-28T09:35:00-07:00,0.6,3.6,-3.0,0,
2023-03-28T09:40:00-07:00,0.6,3.8,-3.3,0,
2023-03-28T09:45:00-07:00,0.5,4.1,-3.6,0,75
2023-03-28T09:50:00-07:00,0.6,4.0,-3.4,0,
2023-03-28T09:55:00-07:00,0.6,4.1,-3.5,0,
2023-03-28T10:00:00-07:00,0.5,4.5,-3.9,0,79
2023-03-28T10:05:00-07:00,0.6,4.6,-4.0,0,
2023-03-28T10:10:00-07:00,0.5,4.7,-4.1,0,
2023-03-28T10:15:00-07:00,0.5,3.8,-3.3,0,82
2023-03-28T10:20:00-07:00,0.6,3.6,-3.0,0,
2023-03-28T10:25:00-07:00,0.6,4.1,-3.5,0,
2023-03-28T10:30:00-07:00,0.6,4.8,-4.2,0,86
2023-03-28T10:35:00-07:00,0.6,4.6,-4.0,0,
2023-03-28T10:40:00-07:00,0.6,4.6,-4.0,0,
2023-03-28T10:45:00-07:00,1.0,4.1,-3.1,0,89
2023-03-28T10:50:00-07:00,0.8,3.9,-3.1,0,
2023-03-28T10:55:00-07:00,0.6,3.9,-3.3,0,
2023-03-28T11:00:00-07:00,0.5,3.9,-3.4,0,92
2023-03-28T11:05:00-07:00,0.5,3.6,-3.0,0,
2023-03-28T11:10:00-07:00,0.9,3.1,-2.2,0,
2023-03-28T11:15:00-07:00,0.5,2.9,-2.4,0,94
2023-03-28T11:20:00-07:00,0.6,3.1,-2.5,0,
2023-03-28T11:25:00-07:00,0.6,3.4,-2.8,0,
2023-03-28T11:30:00-07:00,0.5,3.3,-2.8,0,97
2023-03-28T11:35:00-07:00,0.6,3.7,-3.1,0,
2023-03-28T11:40:00-07:00,1.2,4.1,-2.9,0,
2023-03-28T11:45:00-07:00,0.6,4.9,-4.3,0,100
2023-03-28T11:50:00-07:00,0.7,5.2,-2.6,-1.9,
